year,month,fleet,Nsamp,length,freq
2013,2,8,88.20727,110,9.22895
2013,2,8,88.20727,120,3.41943
2013,2,8,88.20727,130,4.44877
2013,2,8,88.20727,140,11.61904
2013,2,8,88.20727,150,12.31697
2013,2,8,88.20727,160,7.17027
2013,2,8,88.20727,170,5.47811
2013,2,8,88.20727,180,3.41943
2013,2,8,88.20727,190,7.17027
2013,2,8,88.20727,200,0
2013,2,8,88.20727,210,1.02934
2013,2,8,88.20727,220,1.02934
2013,2,8,88.20727,230,5.47811
2013,2,8,88.20727,240,0
2013,2,8,88.20727,250,1.02934
2013,2,8,88.20727,260,0
2013,2,8,88.20727,270,0
2013,2,8,88.20727,280,0
2013,2,8,88.20727,290,0
2013,2,8,88.20727,300,0
2013,2,8,88.20727,310,1.02934
2013,8,8,283.20858,30,0
2013,8,8,283.20858,40,0
2013,8,8,283.20858,50,0
2013,8,8,283.20858,60,0
2013,8,8,283.20858,70,7.21829
2013,8,8,283.20858,80,1.44366
2013,8,8,283.20858,90,9.95452
2013,8,8,283.20858,100,30.01465
2013,8,8,283.20858,110,28.4199
2013,8,8,283.20858,120,41.26173
2013,8,8,283.20858,130,22.49417
2013,8,8,283.20858,140,9.95452
2013,8,8,283.20858,150,17.02172
2013,8,8,283.20858,160,19.90904
2013,8,8,283.20858,170,26.97624
2013,8,8,283.20858,180,25.83476
2013,8,8,283.20858,190,18.46538
2013,8,8,283.20858,200,5.77463
2013,8,8,283.20858,210,9.80343
2013,8,8,283.20858,220,0
2013,8,8,283.20858,230,2.88732
2013,8,8,283.20858,240,4.33098
2013,8,8,283.20858,250,0
2013,8,8,283.20858,260,1.44366
2013,8,8,283.20858,270,0
2013,8,8,283.20858,280,0
2013,8,8,283.20858,290,0
2013,8,8,283.20858,300,0
2013,8,8,283.20858,310,0
2013,11,8,80.40083,30,0
2013,11,8,80.40083,40,0
2013,11,8,80.40083,50,0
2013,11,8,80.40083,60,1.16523
2013,11,8,80.40083,70,4.66092
2013,11,8,80.40083,80,2.33046
2013,11,8,80.40083,90,5.82615
2013,11,8,80.40083,100,3.49569
2013,11,8,80.40083,110,9.32184
2013,11,8,80.40083,120,12.81752
2013,11,8,80.40083,130,8.15661
2013,11,8,80.40083,140,5.82615
2013,11,8,80.40083,150,3.49569
2013,11,8,80.40083,160,3.49569
2013,11,8,80.40083,170,5.82615
2013,11,8,80.40083,180,3.49569
2013,11,8,80.40083,190,4.66092
2013,11,8,80.40083,200,2.33046
2013,11,8,80.40083,210,1.16523
2013,11,8,80.40083,220,1.16523
2013,11,8,80.40083,230,0
2013,11,8,80.40083,240,0
2013,11,8,80.40083,250,0
2013,11,8,80.40083,260,0
2013,11,8,80.40083,270,0
2013,11,8,80.40083,280,0
2013,11,8,80.40083,290,1.16523
2013,11,8,80.40083,300,0
2013,11,8,80.40083,310,0
2014,2,8,141.2632,30,0
2014,2,8,141.2632,40,0
2014,2,8,141.2632,50,0
2014,2,8,141.2632,60,0
2014,2,8,141.2632,70,2.20724
2014,2,8,141.2632,80,7.72533
2014,2,8,141.2632,90,5.51809
2014,2,8,141.2632,100,6.62171
2014,2,8,141.2632,110,9.93257
2014,2,8,141.2632,120,18.76152
2014,2,8,141.2632,130,17.6579
2014,2,8,141.2632,140,15.45066
2014,2,8,141.2632,150,5.51809
2014,2,8,141.2632,160,9.93257
2014,2,8,141.2632,170,12.13981
2014,2,8,141.2632,180,13.24342
2014,2,8,141.2632,190,7.72533
2014,2,8,141.2632,200,4.41447
2014,2,8,141.2632,210,1.10362
2014,2,8,141.2632,220,2.20724
2014,2,8,141.2632,230,1.10362
2014,2,8,141.2632,240,0
2014,2,8,141.2632,250,0
2014,2,8,141.2632,260,0
2014,2,8,141.2632,270,0
2014,2,8,141.2632,280,0
2014,2,8,141.2632,290,0
2014,2,8,141.2632,300,0
2014,2,8,141.2632,310,0
2014,5,8,61.09524,30,0
2014,5,8,61.09524,40,0
2014,5,8,61.09524,50,0
2014,5,8,61.09524,60,0.98541
2014,5,8,61.09524,70,1.97081
2014,5,8,61.09524,80,4.92704
2014,5,8,61.09524,90,3.94163
2014,5,8,61.09524,100,2.95622
2014,5,8,61.09524,110,3.94163
2014,5,8,61.09524,120,0.98541
2014,5,8,61.09524,130,7.88326
2014,5,8,61.09524,140,4.92704
2014,5,8,61.09524,150,3.94163
2014,5,8,61.09524,160,2.95622
2014,5,8,61.09524,170,5.91244
2014,5,8,61.09524,180,7.88326
2014,5,8,61.09524,190,1.97081
2014,5,8,61.09524,200,3.94163
2014,5,8,61.09524,210,0
2014,5,8,61.09524,220,0.98541
2014,5,8,61.09524,230,0.98541
2014,5,8,61.09524,240,0
2014,5,8,61.09524,250,0
2014,5,8,61.09524,260,0
2014,5,8,61.09524,270,0
2014,5,8,61.09524,280,0
2014,5,8,61.09524,290,0
2014,5,8,61.09524,300,0
2014,5,8,61.09524,310,0
2010,11,10,71.46862,30,0
2010,11,10,71.46862,40,0
2010,11,10,71.46862,50,0
2010,11,10,71.46862,60,0.65568
2010,11,10,71.46862,70,2.6227
2010,11,10,71.46862,80,1.96703
2010,11,10,71.46862,90,1.31135
2010,11,10,71.46862,100,0.65568
2010,11,10,71.46862,110,1.31135
2010,11,10,71.46862,120,2.6227
2010,11,10,71.46862,130,6.55675
2010,11,10,71.46862,140,13.11351
2010,11,10,71.46862,150,8.52378
2010,11,10,71.46862,160,8.52378
2010,11,10,71.46862,170,5.90108
2010,11,10,71.46862,180,3.27838
2010,11,10,71.46862,190,3.93405
2010,11,10,71.46862,200,3.27838
2010,11,10,71.46862,210,0.65568
2010,11,10,71.46862,220,3.27838
2010,11,10,71.46862,230,0.65568
2010,11,10,71.46862,240,1.31135
2010,11,10,71.46862,250,1.31135
2010,11,10,71.46862,260,0
2010,11,10,71.46862,270,0
2010,11,10,71.46862,280,0
2010,11,10,71.46862,290,0
2010,11,10,71.46862,300,0
2010,11,10,71.46862,310,0
2011,8,10,172.23561,30,0
2011,8,10,172.23561,40,0
2011,8,10,172.23561,50,0
2011,8,10,172.23561,60,0.69064
2011,8,10,172.23561,70,0
2011,8,10,172.23561,80,0
2011,8,10,172.23561,90,4.41591
2011,8,10,172.23561,100,13.13548
2011,8,10,172.23561,110,24.95066
2011,8,10,172.23561,120,17.23472
2011,8,10,172.23561,130,8.18877
2011,8,10,172.23561,140,14.20008
2011,8,10,172.23561,150,19.25904
2011,8,10,172.23561,160,11.91405
2011,8,10,172.23561,170,13.14217
2011,8,10,172.23561,180,16.11885
2011,8,10,172.23561,190,6.11687
2011,8,10,172.23561,200,2.39159
2011,8,10,172.23561,210,3.24207
2011,8,10,172.23561,220,5.00099
2011,8,10,172.23561,230,5.53178
2011,8,10,172.23561,240,5.42623
2011,8,10,172.23561,250,0
2011,8,10,172.23561,260,0.85048
2011,8,10,172.23561,270,0
2011,8,10,172.23561,280,0
2011,8,10,172.23561,290,0.42524
2011,8,10,172.23561,300,0
2011,8,10,172.23561,310,0
2011,11,10,567.82392,30,0
2011,11,10,567.82392,40,0
2011,11,10,567.82392,50,0
2011,11,10,567.82392,60,0
2011,11,10,567.82392,70,3.90478
2011,11,10,567.82392,80,0
2011,11,10,567.82392,90,1.34105
2011,11,10,567.82392,100,14.17031
2011,11,10,567.82392,110,15.54954
2011,11,10,567.82392,120,28.7216
2011,11,10,567.82392,130,47.32119
2011,11,10,567.82392,140,86.62422
2011,11,10,567.82392,150,88.48316
2011,11,10,567.82392,160,54.42764
2011,11,10,567.82392,170,74.79593
2011,11,10,567.82392,180,51.5228
2011,11,10,567.82392,190,38.07076
2011,11,10,567.82392,200,25.87673
2011,11,10,567.82392,210,7.98011
2011,11,10,567.82392,220,11.36362
2011,11,10,567.82392,230,11.95107
2011,11,10,567.82392,240,3.67866
2011,11,10,567.82392,250,0
2011,11,10,567.82392,260,0
2011,11,10,567.82392,270,1.16881
2011,11,10,567.82392,280,0
2011,11,10,567.82392,290,0.87197
2011,11,10,567.82392,300,0
2011,11,10,567.82392,310,0
2012,2,10,560.8425,30,0
2012,2,10,560.8425,40,0
2012,2,10,560.8425,50,0
2012,2,10,560.8425,60,8.02014
2012,2,10,560.8425,70,8.08696
2012,2,10,560.8425,80,3.98597
2012,2,10,560.8425,90,5.57545
2012,2,10,560.8425,100,5.85992
2012,2,10,560.8425,110,8.46342
2012,2,10,560.8425,120,23.00213
2012,2,10,560.8425,130,52.69881
2012,2,10,560.8425,140,55.14577
2012,2,10,560.8425,150,79.90682
2012,2,10,560.8425,160,78.38839
2012,2,10,560.8425,170,55.30653
2012,2,10,560.8425,180,54.0788
2012,2,10,560.8425,190,45.82663
2012,2,10,560.8425,200,35.59758
2012,2,10,560.8425,210,17.81554
2012,2,10,560.8425,220,11.68406
2012,2,10,560.8425,230,3.49448
2012,2,10,560.8425,240,5.75731
2012,2,10,560.8425,250,1.16483
2012,2,10,560.8425,260,0.49149
2012,2,10,560.8425,270,0.49149
2012,2,10,560.8425,280,0
2012,2,10,560.8425,290,0
2012,2,10,560.8425,300,0
2012,2,10,560.8425,310,0
2012,5,10,208.90486,30,0
2012,5,10,208.90486,40,0
2012,5,10,208.90486,50,0
2012,5,10,208.90486,60,0
2012,5,10,208.90486,70,0
2012,5,10,208.90486,80,2.85909
2012,5,10,208.90486,90,1.22433
2012,5,10,208.90486,100,0.63027
2012,5,10,208.90486,110,15.60688
2012,5,10,208.90486,120,25.98487
2012,5,10,208.90486,130,21.15539
2012,5,10,208.90486,140,32.45727
2012,5,10,208.90486,150,40.62756
2012,5,10,208.90486,160,29.03726
2012,5,10,208.90486,170,14.06087
2012,5,10,208.90486,180,5.3761
2012,5,10,208.90486,190,10.92768
2012,5,10,208.90486,200,1.00448
2012,5,10,208.90486,210,4.96568
2012,5,10,208.90486,220,1.13251
2012,5,10,208.90486,230,0.63027
2012,5,10,208.90486,240,0.50224
2012,5,10,208.90486,250,0.72209
2012,5,10,208.90486,260,0
2012,5,10,208.90486,270,0
2012,5,10,208.90486,280,0
2012,5,10,208.90486,290,0
2012,5,10,208.90486,300,0
2012,5,10,208.90486,310,0
2012,8,10,473.87486,30,0
2012,8,10,473.87486,40,0
2012,8,10,473.87486,50,6.0492
2012,8,10,473.87486,60,9.40255
2012,8,10,473.87486,70,15.47203
2012,8,10,473.87486,80,8.15169
2012,8,10,473.87486,90,19.27361
2012,8,10,473.87486,100,23.25439
2012,8,10,473.87486,110,30.49666
2012,8,10,473.87486,120,68.36145
2012,8,10,473.87486,130,62.60771
2012,8,10,473.87486,140,48.21558
2012,8,10,473.87486,150,42.225
2012,8,10,473.87486,160,41.7738
2012,8,10,473.87486,170,20.5691
2012,8,10,473.87486,180,26.54639
2012,8,10,473.87486,190,14.13256
2012,8,10,473.87486,200,10.50275
2012,8,10,473.87486,210,12.79308
2012,8,10,473.87486,220,5.79091
2012,8,10,473.87486,230,2.10249
2012,8,10,473.87486,240,3.11535
2012,8,10,473.87486,250,2.02571
2012,8,10,473.87486,260,0
2012,8,10,473.87486,270,0
2012,8,10,473.87486,280,0
2012,8,10,473.87486,290,0
2012,8,10,473.87486,300,0
2012,8,10,473.87486,310,1.01285
2012,11,10,1084.03139,30,0.71281
2012,11,10,1084.03139,40,3.21863
2012,11,10,1084.03139,50,18.0981
2012,11,10,1084.03139,60,49.44753
2012,11,10,1084.03139,70,58.22476
2012,11,10,1084.03139,80,10.52245
2012,11,10,1084.03139,90,12.58662
2012,11,10,1084.03139,100,40.20791
2012,11,10,1084.03139,110,40.45288
2012,11,10,1084.03139,120,71.76131
2012,11,10,1084.03139,130,129.17524
2012,11,10,1084.03139,140,102.72524
2012,11,10,1084.03139,150,96.12283
2012,11,10,1084.03139,160,107.88753
2012,11,10,1084.03139,170,95.95583
2012,11,10,1084.03139,180,76.18515
2012,11,10,1084.03139,190,51.49867
2012,11,10,1084.03139,200,48.86542
2012,11,10,1084.03139,210,37.65048
2012,11,10,1084.03139,220,14.25352
2012,11,10,1084.03139,230,10.43494
2012,11,10,1084.03139,240,4.87819
2012,11,10,1084.03139,250,0.71281
2012,11,10,1084.03139,260,1.71283
2012,11,10,1084.03139,270,0
2012,11,10,1084.03139,280,0
2012,11,10,1084.03139,290,0.73973
2012,11,10,1084.03139,300,0
2012,11,10,1084.03139,310,0
2013,2,10,136.57414,30,0
2013,2,10,136.57414,40,0
2013,2,10,136.57414,50,0
2013,2,10,136.57414,60,0.70458
2013,2,10,136.57414,70,0
2013,2,10,136.57414,80,0
2013,2,10,136.57414,90,0
2013,2,10,136.57414,100,0.70458
2013,2,10,136.57414,110,0.70458
2013,2,10,136.57414,120,1.95768
2013,2,10,136.57414,130,4.46388
2013,2,10,136.57414,140,3.21078
2013,2,10,136.57414,150,18.01159
2013,2,10,136.57414,160,20.67386
2013,2,10,136.57414,170,24.27709
2013,2,10,136.57414,180,14.95688
2013,2,10,136.57414,190,22.47547
2013,2,10,136.57414,200,10.88545
2013,2,10,136.57414,210,4.46388
2013,2,10,136.57414,220,1.95768
2013,2,10,136.57414,230,5.71698
2013,2,10,136.57414,240,0.70458
2013,2,10,136.57414,250,0.70458
2013,2,10,136.57414,260,0
2013,2,10,136.57414,270,0
2013,2,10,136.57414,280,0
2013,2,10,136.57414,290,0
2013,2,10,136.57414,300,0
2013,2,10,136.57414,310,0
2013,5,10,171.7158,30,1.36666
2013,5,10,171.7158,40,0
2013,5,10,171.7158,50,2.06527
2013,5,10,171.7158,60,2.41457
2013,5,10,171.7158,70,0
2013,5,10,171.7158,80,2.88674
2013,5,10,171.7158,90,6.08783
2013,5,10,171.7158,100,6.14926
2013,5,10,171.7158,110,5.2706
2013,5,10,171.7158,120,8.18381
2013,5,10,171.7158,130,16.36746
2013,5,10,171.7158,140,30.54726
2013,5,10,171.7158,150,27.76724
2013,5,10,171.7158,160,16.60894
2013,5,10,171.7158,170,20.88882
2013,5,10,171.7158,180,7.80379
2013,5,10,171.7158,190,0.38002
2013,5,10,171.7158,200,2.06527
2013,5,10,171.7158,210,0.69861
2013,5,10,171.7158,220,8.39442
2013,5,10,171.7158,230,1.36666
2013,5,10,171.7158,240,4.02256
2013,5,10,171.7158,250,0.38002
2013,5,10,171.7158,260,0
2013,5,10,171.7158,270,0
2013,5,10,171.7158,280,0
2013,5,10,171.7158,290,0
2013,5,10,171.7158,300,0
2013,5,10,171.7158,310,0
2013,8,10,818.44435,30,0
2013,8,10,818.44435,40,0
2013,8,10,818.44435,50,4.56408
2013,8,10,818.44435,60,16.3684
2013,8,10,818.44435,70,39.30123
2013,8,10,818.44435,80,15.65144
2013,8,10,818.44435,90,27.07827
2013,8,10,818.44435,100,35.09721
2013,8,10,818.44435,110,37.63984
2013,8,10,818.44435,120,60.20148
2013,8,10,818.44435,130,68.2896
2013,8,10,818.44435,140,106.65566
2013,8,10,818.44435,150,93.24278
2013,8,10,818.44435,160,74.31397
2013,8,10,818.44435,170,74.15509
2013,8,10,818.44435,180,36.28651
2013,8,10,818.44435,190,35.01582
2013,8,10,818.44435,200,35.05453
2013,8,10,818.44435,210,19.92665
2013,8,10,818.44435,220,10.94646
2013,8,10,818.44435,230,11.83879
2013,8,10,818.44435,240,9.0778
2013,8,10,818.44435,250,7.73874
2013,8,10,818.44435,260,0
2013,8,10,818.44435,270,0
2013,8,10,818.44435,280,0
2013,8,10,818.44435,290,0
2013,8,10,818.44435,300,0
2013,8,10,818.44435,310,0
2013,11,10,1000,30,1.65397
2013,11,10,1000,40,1.3793
2013,11,10,1000,50,17.60956
2013,11,10,1000,60,24.20899
2013,11,10,1000,70,38.66043
2013,11,10,1000,80,20.39766
2013,11,10,1000,90,12.6737
2013,11,10,1000,100,40.24953
2013,11,10,1000,110,48.21981
2013,11,10,1000,120,84.61309
2013,11,10,1000,130,88.51514
2013,11,10,1000,140,145.98908
2013,11,10,1000,150,112.31699
2013,11,10,1000,160,157.92517
2013,11,10,1000,170,97.79525
2013,11,10,1000,180,81.26476
2013,11,10,1000,190,36.85281
2013,11,10,1000,200,52.9584
2013,11,10,1000,210,42.86553
2013,11,10,1000,220,38.83579
2013,11,10,1000,230,19.52476
2013,11,10,1000,240,11.93512
2013,11,10,1000,250,5.13645
2013,11,10,1000,260,3.76633
2013,11,10,1000,270,1.52066
2013,11,10,1000,280,0
2013,11,10,1000,290,0
2013,11,10,1000,300,0
2013,11,10,1000,310,0
2014,2,10,152.09675,30,0
2014,2,10,152.09675,40,0
2014,2,10,152.09675,50,1.63788
2014,2,10,152.09675,60,8.1894
2014,2,10,152.09675,70,1.63788
2014,2,10,152.09675,80,1.63788
2014,2,10,152.09675,90,2.40335
2014,2,10,152.09675,100,6.73404
2014,2,10,152.09675,110,5.09616
2014,2,10,152.09675,120,4.46175
2014,2,10,152.09675,130,17.05741
2014,2,10,152.09675,140,15.76448
2014,2,10,152.09675,150,8.15803
2014,2,10,152.09675,160,10.32337
2014,2,10,152.09675,170,15.78859
2014,2,10,152.09675,180,11.06473
2014,2,10,152.09675,190,13.8886
2014,2,10,152.09675,200,5.22721
2014,2,10,152.09675,210,6.49604
2014,2,10,152.09675,220,11.30273
2014,2,10,152.09675,230,2.2964
2014,2,10,152.09675,240,0.76547
2014,2,10,152.09675,250,0
2014,2,10,152.09675,260,0
2014,2,10,152.09675,270,0
2014,2,10,152.09675,280,2.16535
2014,2,10,152.09675,290,0
2014,2,10,152.09675,300,0
2014,2,10,152.09675,310,0
2014,5,10,224.81483,30,0
2014,5,10,224.81483,40,0
2014,5,10,224.81483,50,1.77203
2014,5,10,224.81483,60,5.31609
2014,5,10,224.81483,70,0.38899
2014,5,10,224.81483,80,2.93899
2014,5,10,224.81483,90,0.77797
2014,5,10,224.81483,100,3.71696
2014,5,10,224.81483,110,9.82096
2014,5,10,224.81483,120,23.18267
2014,5,10,224.81483,130,29.68557
2014,5,10,224.81483,140,29.07388
2014,5,10,224.81483,150,30.06133
2014,5,10,224.81483,160,30.45362
2014,5,10,224.81483,170,16.5201
2014,5,10,224.81483,180,17.70029
2014,5,10,224.81483,190,4.71764
2014,5,10,224.81483,200,3.93636
2014,5,10,224.81483,210,3.93305
2014,5,10,224.81483,220,6.48967
2014,5,10,224.81483,230,2.16433
2014,5,10,224.81483,240,2.16433
2014,5,10,224.81483,250,0
2014,5,10,224.81483,260,0
2014,5,10,224.81483,270,0
2014,5,10,224.81483,280,0
2014,5,10,224.81483,290,0
2014,5,10,224.81483,300,0
2014,5,10,224.81483,310,0
2014,8,10,1000,30,0
2014,8,10,1000,40,0
2014,8,10,1000,50,6.55551
2014,8,10,1000,60,12.31442
2014,8,10,1000,70,16.93934
2014,8,10,1000,80,8.51793
2014,8,10,1000,90,22.43713
2014,8,10,1000,100,51.58658
2014,8,10,1000,110,51.01689
2014,8,10,1000,120,82.52339
2014,8,10,1000,130,119.20233
2014,8,10,1000,140,115.07341
2014,8,10,1000,150,160.13175
2014,8,10,1000,160,142.82116
2014,8,10,1000,170,90.73385
2014,8,10,1000,180,60.08673
2014,8,10,1000,190,50.61334
2014,8,10,1000,200,21.52772
2014,8,10,1000,210,33.97286
2014,8,10,1000,220,21.29276
2014,8,10,1000,230,15.04736
2014,8,10,1000,240,4.43311
2014,8,10,1000,250,8.05864
2014,8,10,1000,260,0
2014,8,10,1000,270,4.34183
2014,8,10,1000,280,0
2014,8,10,1000,290,0
2014,8,10,1000,300,0
2014,8,10,1000,310,0
2014,11,10,1000,30,0
2014,11,10,1000,40,0
2014,11,10,1000,50,1.31152
2014,11,10,1000,60,11.41452
2014,11,10,1000,70,33.58238
2014,11,10,1000,80,16.16284
2014,11,10,1000,90,13.53735
2014,11,10,1000,100,30.06017
2014,11,10,1000,110,42.5921
2014,11,10,1000,120,88.75528
2014,11,10,1000,130,120.26974
2014,11,10,1000,140,154.62189
2014,11,10,1000,150,188.7049
2014,11,10,1000,160,181.29162
2014,11,10,1000,170,93.93868
2014,11,10,1000,180,90.35428
2014,11,10,1000,190,61.94732
2014,11,10,1000,200,43.28243
2014,11,10,1000,210,32.11684
2014,11,10,1000,220,20.47907
2014,11,10,1000,230,13.20303
2014,11,10,1000,240,13.14575
2014,11,10,1000,250,9.6028
2014,11,10,1000,260,3.60023
2014,11,10,1000,270,2.28626
2014,11,10,1000,280,0
2014,11,10,1000,290,0
2014,11,10,1000,300,0
2014,11,10,1000,310,0
2015,2,10,65.92749,30,0
2015,2,10,65.92749,40,0
2015,2,10,65.92749,50,0
2015,2,10,65.92749,60,0.37782
2015,2,10,65.92749,70,5.24526
2015,2,10,65.92749,80,1.43591
2015,2,10,65.92749,90,0
2015,2,10,65.92749,100,0
2015,2,10,65.92749,110,0.37782
2015,2,10,65.92749,120,1.84486
2015,2,10,65.92749,130,5.83701
2015,2,10,65.92749,140,9.45134
2015,2,10,65.92749,150,0.37782
2015,2,10,65.92749,160,9.0424
2015,2,10,65.92749,170,6.92622
2015,2,10,65.92749,180,3.99215
2015,2,10,65.92749,190,4.4011
2015,2,10,65.92749,200,2.93407
2015,2,10,65.92749,210,7.57536
2015,2,10,65.92749,220,0
2015,2,10,65.92749,230,3.99215
2015,2,10,65.92749,240,1.05809
2015,2,10,65.92749,250,1.05809
2015,2,10,65.92749,260,0
2015,2,10,65.92749,270,0
2015,2,10,65.92749,280,0
2015,2,10,65.92749,290,0
2015,2,10,65.92749,300,0
2015,2,10,65.92749,310,0
2015,5,10,61.51771,30,0
2015,5,10,61.51771,40,0
2015,5,10,61.51771,50,8.81977
2015,5,10,61.51771,60,7.51796
2015,5,10,61.51771,70,10.48678
2015,5,10,61.51771,80,3.59806
2015,5,10,61.51771,90,0
2015,5,10,61.51771,100,2.61808
2015,5,10,61.51771,110,0
2015,5,10,61.51771,120,0.65813
2015,5,10,61.51771,130,2.29624
2015,5,10,61.51771,140,3.59806
2015,5,10,61.51771,150,7.51796
2015,5,10,61.51771,160,3.6125
2015,5,10,61.51771,170,0.97997
2015,5,10,61.51771,180,1.63811
2015,5,10,61.51771,190,2.61808
2015,5,10,61.51771,200,0.97997
2015,5,10,61.51771,210,1.63811
2015,5,10,61.51771,220,0.97997
2015,5,10,61.51771,230,0
2015,5,10,61.51771,240,0.97997
2015,5,10,61.51771,250,0
2015,5,10,61.51771,260,0
2015,5,10,61.51771,270,0.97997
2015,5,10,61.51771,280,0
2015,5,10,61.51771,290,0
2015,5,10,61.51771,300,0
2015,5,10,61.51771,310,0
2015,8,10,1000,30,0
2015,8,10,1000,40,2.94753
2015,8,10,1000,50,8.16709
2015,8,10,1000,60,12.89471
2015,8,10,1000,70,10.88565
2015,8,10,1000,80,9.41854
2015,8,10,1000,90,26.93279
2015,8,10,1000,100,12.8512
2015,8,10,1000,110,54.40765
2015,8,10,1000,120,67.34865
2015,8,10,1000,130,140.48341
2015,8,10,1000,140,154.50423
2015,8,10,1000,150,163.9352
2015,8,10,1000,160,142.74215
2015,8,10,1000,170,78.45879
2015,8,10,1000,180,56.08012
2015,8,10,1000,190,57.47683
2015,8,10,1000,200,46.81757
2015,8,10,1000,210,30.60426
2015,8,10,1000,220,7.83717
2015,8,10,1000,230,16.37343
2015,8,10,1000,240,0.73356
2015,8,10,1000,250,3.27381
2015,8,10,1000,260,0
2015,8,10,1000,270,3.27381
2015,8,10,1000,280,0
2015,8,10,1000,290,0
2015,8,10,1000,300,0
2015,8,10,1000,310,0
2015,11,10,840.98825,30,0
2015,11,10,840.98825,40,3.80965
2015,11,10,840.98825,50,10.76782
2015,11,10,840.98825,60,9.87623
2015,11,10,840.98825,70,3.80965
2015,11,10,840.98825,80,2.31939
2015,11,10,840.98825,90,5.79847
2015,11,10,840.98825,100,15.68556
2015,11,10,840.98825,110,14.16272
2015,11,10,840.98825,120,28.60748
2015,11,10,840.98825,130,92.33365
2015,11,10,840.98825,140,140.99067
2015,11,10,840.98825,150,130.45394
2015,11,10,840.98825,160,139.45039
2015,11,10,840.98825,170,55.34115
2015,11,10,840.98825,180,76.92531
2015,11,10,840.98825,190,32.15438
2015,11,10,840.98825,200,31.49672
2015,11,10,840.98825,210,20.74821
2015,11,10,840.98825,220,14.46648
2015,11,10,840.98825,230,0.83421
2015,11,10,840.98825,240,2.50264
2015,11,10,840.98825,250,3.80965
2015,11,10,840.98825,260,0
2015,11,10,840.98825,270,3.80965
2015,11,10,840.98825,280,0
2015,11,10,840.98825,290,0.83421
2015,11,10,840.98825,300,0
2015,11,10,840.98825,310,0
2016,8,10,568.94863,30,0
2016,8,10,568.94863,40,0
2016,8,10,568.94863,50,25.70977
2016,8,10,568.94863,60,17.64234
2016,8,10,568.94863,70,15.39345
2016,8,10,568.94863,80,8.27422
2016,8,10,568.94863,90,4.69304
2016,8,10,568.94863,100,10.53108
2016,8,10,568.94863,110,11.81525
2016,8,10,568.94863,120,35.56118
2016,8,10,568.94863,130,34.10364
2016,8,10,568.94863,140,88.29348
2016,8,10,568.94863,150,84.3404
2016,8,10,568.94863,160,46.30738
2016,8,10,568.94863,170,31.95072
2016,8,10,568.94863,180,61.22217
2016,8,10,568.94863,190,20.12736
2016,8,10,568.94863,200,29.32688
2016,8,10,568.94863,210,26.13932
2016,8,10,568.94863,220,2.56887
2016,8,10,568.94863,230,12.7316
2016,8,10,568.94863,240,0.23766
2016,8,10,568.94863,250,1.97884
2016,8,10,568.94863,260,0
2016,8,10,568.94863,270,0
2016,8,10,568.94863,280,0
2016,8,10,568.94863,290,0
2016,8,10,568.94863,300,0
2016,8,10,568.94863,310,0
2016,11,10,1000,30,0
2016,11,10,1000,40,11.17232
2016,11,10,1000,50,3.72411
2016,11,10,1000,60,45.81081
2016,11,10,1000,70,59.92651
2016,11,10,1000,80,22.92149
2016,11,10,1000,90,16.89158
2016,11,10,1000,100,29.70498
2016,11,10,1000,110,16.82921
2016,11,10,1000,120,65.98054
2016,11,10,1000,130,68.39781
2016,11,10,1000,140,116.6617
2016,11,10,1000,150,111.35361
2016,11,10,1000,160,175.85043
2016,11,10,1000,170,129.57957
2016,11,10,1000,180,140.32013
2016,11,10,1000,190,107.34133
2016,11,10,1000,200,36.63768
2016,11,10,1000,210,61.94886
2016,11,10,1000,220,15.98921
2016,11,10,1000,230,7.20559
2016,11,10,1000,240,12.99925
2016,11,10,1000,250,3.07346
2016,11,10,1000,260,0
2016,11,10,1000,270,1.00329
2016,11,10,1000,280,0
2016,11,10,1000,290,3.07346
2016,11,10,1000,300,0
2016,11,10,1000,310,0.90954
2017,5,10,72.64199,30,0
2017,5,10,72.64199,40,0
2017,5,10,72.64199,50,0
2017,5,10,72.64199,60,4.2508
2017,5,10,72.64199,70,7.55271
2017,5,10,72.64199,80,4.0289
2017,5,10,72.64199,90,3.25205
2017,5,10,72.64199,100,0.0944
2017,5,10,72.64199,110,0
2017,5,10,72.64199,120,1.89778
2017,5,10,72.64199,130,5.69335
2017,5,10,72.64199,140,5.51599
2017,5,10,72.64199,150,14.8169
2017,5,10,72.64199,160,5.79919
2017,5,10,72.64199,170,4.70603
2017,5,10,72.64199,180,5.33863
2017,5,10,72.64199,190,1.45399
2017,5,10,72.64199,200,3.08001
2017,5,10,72.64199,210,3.34645
2017,5,10,72.64199,220,0
2017,5,10,72.64199,230,1.62602
2017,5,10,72.64199,240,0.0944
2017,5,10,72.64199,250,0.0944
2017,5,10,72.64199,260,0
2017,5,10,72.64199,270,0
2017,5,10,72.64199,280,0
2017,5,10,72.64199,290,0
2017,5,10,72.64199,300,0
2017,5,10,72.64199,310,0
2017,8,10,1000,30,0
2017,8,10,1000,40,0
2017,8,10,1000,50,11.93818
2017,8,10,1000,60,16.19935
2017,8,10,1000,70,45.9525
2017,8,10,1000,80,45.16431
2017,8,10,1000,90,39.44582
2017,8,10,1000,100,33.22285
2017,8,10,1000,110,25.11176
2017,8,10,1000,120,61.15094
2017,8,10,1000,130,55.20441
2017,8,10,1000,140,94.51237
