Area,Sex,Yr,Age,F
2,1,1979,3,0.01135275
1,2,1979,3,0.02076275
2,2,1979,3,0.011587
1,1,1980,3,0.02551375
2,1,1980,3,0.01150675
1,2,1980,3,0.025582
2,2,1980,3,0.01173075
1,1,1981,3,0.03021125
2,1,1981,3,0.01552575
1,2,1981,3,0.03031075
2,2,1981,3,0.01596075
1,1,1982,3,0.0309382499999999
2,1,1982,3,0.013511
1,2,1982,3,0.0310155
2,2,1982,3,0.01391425
1,1,1983,3,0.020633
2,1,1983,3,0.00874399999999997
1,2,1983,3,0.02068875
2,2,1983,3,0.00898874999999999
1,1,1984,3,0.02407
2,1,1984,3,0.00966974999999998
1,2,1984,3,0.024133
2,2,1984,3,0.00989449999999997
1,1,1985,3,0.03037525
2,1,1985,3,0.0123845
1,2,1985,3,0.0304435
2,2,1985,3,0.01260025
1,1,1986,3,0.0243565
2,1,1986,3,0.0150815
1,2,1986,3,0.0244165
2,2,1986,3,0.015504
1,1,1987,3,0.02472
2,1,1987,3,0.01481275
1,2,1987,3,0.02477825
2,2,1987,3,0.0152195
1,1,1988,3,0.0344515
2,1,1988,3,0.023655
1,2,1988,3,0.0345515
2,2,1988,3,0.02416725
1,1,1989,3,0.03266275
2,1,1989,3,0.01541675
1,2,1989,3,0.0327915
2,2,1989,3,0.0156975
1,1,1990,3,0.02482825
2,1,1990,3,0.015321
1,2,1990,3,0.0249425
2,2,1990,3,0.01556925
1,1,1991,3,0.02281825
2,1,1991,3,0.0118834999999999
1,2,1991,3,0.02288625
2,2,1991,3,0.0121065
1,1,1992,3,0.02891975
2,1,1992,3,0.013912
1,2,1992,3,0.02902125
2,2,1992,3,0.0142099999999999
1,1,1993,3,0.02321475
2,1,1993,3,0.01152425
1,2,1993,3,0.023314
2,2,1993,3,0.0116815
1,1,1994,3,0.027918
2,1,1994,3,0.01882225
1,2,1994,3,0.02799225
2,2,1994,3,0.01909975
1,1,1995,3,0.02017175
2,1,1995,3,0.01325075
1,2,1995,3,0.0202285
2,2,1995,3,0.01343825
1,1,1996,3,0.035809
2,1,1996,3,0.01640275
1,2,1996,3,0.03589425
2,2,1996,3,0.01659325
1,1,1997,3,0.06524325
2,1,1997,3,0.015718
1,2,1997,3,0.065443
2,2,1997,3,0.0159345
1,1,1998,3,0.0706735
2,1,1998,3,0.02945825
1,2,1998,3,0.070924
2,2,1998,3,0.029768
1,1,1999,3,0.07655775
2,1,1999,3,0.03586375
1,2,1999,3,0.0768595
2,2,1999,3,0.03617125
1,1,2000,3,0.07766525
2,1,2000,3,0.0462359999999999
1,2,2000,3,0.07798475
2,2,2000,3,0.04671475
1,1,2001,3,0.07733675
2,1,2001,3,0.063564
1,2,2001,3,0.0776505
2,2,2001,3,0.06421925
1,1,2002,3,0.08318775
2,1,2002,3,0.07379975
1,2,2002,3,0.0834975
2,2,2002,3,0.07460425
1,1,2003,3,0.07316225
2,1,2003,3,0.07841625
1,2,2003,3,0.0734355
2,2,2003,3,0.07966075
1,1,2004,3,0.06625175
2,1,2004,3,0.1011505
1,2,2004,3,0.066446
2,2,2004,3,0.10251375
1,1,2005,3,0.06000775
2,1,2005,3,0.076764
1,2,2005,3,0.06019625
2,2,2005,3,0.07827075
1,1,2006,3,0.0399262499999999
2,1,2006,3,0.11985775
1,2,2006,3,0.04006025
2,2,2006,3,0.121914
1,1,2007,3,0.0376665
2,1,2007,3,0.126332
1,2,2007,3,0.0377955
2,2,2007,3,0.129391
1,1,2008,3,0.039901
2,1,2008,3,0.108559
1,2,2008,3,0.04002025
2,2,2008,3,0.11090625
1,1,2009,3,0.03884775
2,1,2009,3,0.09249025
1,2,2009,3,0.03896875
2,2,2009,3,0.093933
1,1,2010,3,0.0411365
2,1,2010,3,0.07167975
1,2,2010,3,0.041298
2,2,2010,3,0.07283575
1,1,2011,3,0.04736825
2,1,2011,3,0.09471275
1,2,2011,3,0.04758875
2,2,2011,3,0.09605475
1,1,2012,3,0.0468514999999999
2,1,2012,3,0.099263
1,2,2012,3,0.04707275
2,2,2012,3,0.10083275
1,1,2013,3,0.04314575
2,1,2013,3,0.0989975
1,2,2013,3,0.04334625
2,2,2013,3,0.1005015
1,1,2014,3,0.04280725
2,1,2014,3,0.11415825
1,2,2014,3,0.04299225
2,2,2014,3,0.115704
1,1,2015,3,0.0413257499999999
2,1,2015,3,0.12549875
1,2,2015,3,0.04150875
2,2,2015,3,0.1274375
1,1,2016,3,0.04456375
2,1,2016,3,0.1058035
1,2,2016,3,0.044787
2,2,2016,3,0.107105
1,1,2017,3,0.05108525
2,1,2017,3,0.10854775
1,2,2017,3,0.0513015
2,2,2017,3,0.1098875
1,1,2018,3,0.054048
2,1,2018,3,0.134047
1,2,2018,3,0.0542825
2,2,2018,3,0.13574625
1,1,2019,3,0.0576575
2,1,2019,3,0.101523
1,2,2019,3,0.057884
2,2,2019,3,0.1029975
1,1,2020,3,0.03337225
2,1,2020,3,0.08844025
1,2,2020,3,0.03353075
2,2,2020,3,0.09026875
1,1,2021,3,0.033794
2,1,2021,3,0.083937
1,2,2021,3,0.033983
2,2,2021,3,0.085328
1,1,2022,3,0.04092375
2,1,2022,3,0.083703
1,2,2022,3,0.0410775
2,2,2022,3,0.08512975
1,1,2023,3,0.0615905
2,1,2023,3,0.0842665
1,2,2023,3,0.06182525
2,2,2023,3,0.08592325
1,1,1952,4,0.000424750000000029
2,1,1952,4,3.75000000002457e-06
1,2,1952,4,0.000448499999999963
2,2,1952,4,4.000000000004e-06
1,1,1953,4,0.00106725000000002
2,1,1953,4,1.87500000000118e-05
1,2,1953,4,0.00109624999999997
2,2,1953,4,1.99999999999645e-05
1,1,1954,4,0.00478725000000002
2,1,1954,4,0.00106650000000003
1,2,1954,4,0.00488374999999996
2,2,1954,4,0.00107749999999995
1,1,1955,4,0.002419
2,1,1955,4,0.00426275000000004
1,2,1955,4,0.00244049999999996
2,2,1955,4,0.00431674999999998
1,1,1956,4,0.00161175000000002
2,1,1956,4,0.00360325
1,2,1956,4,0.00164524999999999
2,2,1956,4,0.00363174999999999
1,1,1957,4,0.00268225000000005
2,1,1957,4,0.00178850000000003
1,2,1957,4,0.00277850000000002
2,2,1957,4,0.00183875
1,1,1958,4,0.005189
2,1,1958,4,0.00326375000000001
1,2,1958,4,0.00529025
2,2,1958,4,0.00331925
1,1,1959,4,0.00337725
2,1,1959,4,0.0053455
1,2,1959,4,0.00342175
2,2,1959,4,0.005409
1,1,1960,4,0.003054
2,1,1960,4,0.00322225000000004
1,2,1960,4,0.00309775000000001
2,2,1960,4,0.00326274999999998
1,1,1961,4,0.00478175000000003
2,1,1961,4,0.00573250000000003
1,2,1961,4,0.00493974999999997
2,2,1961,4,0.0058145
1,1,1962,4,0.00937300000000002
2,1,1962,4,0.00249250000000001
1,2,1962,4,0.00947324999999999
2,2,1962,4,0.00254425000000003
1,1,1963,4,0.0103635
2,1,1963,4,0.00541675000000003
1,2,1963,4,0.01047525
2,2,1963,4,0.0055615
1,1,1964,4,0.00645899999999999
2,1,1964,4,0.00222500000000003
1,2,1964,4,0.00651749999999995
2,2,1964,4,0.00227349999999998
1,1,1965,4,0.01860725
2,1,1965,4,0.003218
1,2,1965,4,0.01876025
2,2,1965,4,0.00328824999999999
1,1,1966,4,0.01806825
2,1,1966,4,0.00591800000000003
1,2,1966,4,0.0182315
2,2,1966,4,0.00599925000000001
1,1,1967,4,0.01212825
2,1,1967,4,0.00652250000000004
1,2,1967,4,0.0122255
2,2,1967,4,0.00662599999999997
1,1,1968,4,0.0259185
2,1,1968,4,0.00448825000000003
1,2,1968,4,0.0260485
2,2,1968,4,0.00449924999999995
1,1,1969,4,0.0166055
2,1,1969,4,0.00629725000000003
1,2,1969,4,0.016706
2,2,1969,4,0.00623825
1,1,1970,4,0.017597
2,1,1970,4,0.00423250000000003
1,2,1970,4,0.01772325
2,2,1970,4,0.00422875
1,1,1971,4,0.02842225
2,1,1971,4,0.00850774999999998
1,2,1971,4,0.0286425
2,2,1971,4,0.00830599999999998
1,1,1972,4,0.0283785
2,1,1972,4,0.0087045
1,2,1972,4,0.0284595
2,2,1972,4,0.00855724999999996
1,1,1973,4,0.02767725
2,1,1973,4,0.00467075
1,2,1973,4,0.02784
2,2,1973,4,0.00469900000000001
1,1,1974,4,0.032615
2,1,1974,4,0.00711774999999998
1,2,1974,4,0.03275225
2,2,1974,4,0.00717625
1,1,1975,4,0.0161455
2,1,1975,4,0.00740974999999999
1,2,1975,4,0.01624975
2,2,1975,4,0.00758524999999999
1,1,1976,4,0.0281165
2,1,1976,4,0.01133625
1,2,1976,4,0.02829325
2,2,1976,4,0.01150925
1,1,1977,4,0.00703725000000005
2,1,1977,4,0.00636100000000001
1,2,1977,4,0.00715049999999995
2,2,1977,4,0.00649924999999996
1,1,1978,4,0.013931
2,1,1978,4,0.004334
1,2,1978,4,0.01406825
2,2,1978,4,0.00448375000000001
1,1,1979,4,0.02020975
2,1,1979,4,0.0116095
1,2,1979,4,0.02043475
2,2,1979,4,0.0118465
1,1,1980,4,0.0247955
2,1,1980,4,0.011858
1,2,1980,4,0.0251365
2,2,1980,4,0.01203625
1,1,1981,4,0.02920775
2,1,1981,4,0.01678
1,2,1981,4,0.02966125
2,2,1981,4,0.016945
1,1,1982,4,0.03041
2,1,1982,4,0.01468775
1,2,1982,4,0.03068425
2,2,1982,4,0.0148175
1,1,1983,4,0.02032375
2,1,1983,4,0.00930725000000004
1,2,1983,4,0.020485
2,2,1983,4,0.00944774999999998
1,1,1984,4,0.02347325
2,1,1984,4,0.01012375
1,2,1984,4,0.023775
2,2,1984,4,0.0102705
1,1,1985,4,0.029848
2,1,1985,4,0.01224975
1,2,1985,4,0.030114
2,2,1985,4,0.01258025
1,1,1986,4,0.0240925
2,1,1986,4,0.0160105
1,2,1986,4,0.024247
2,2,1986,4,0.0162565
1,1,1987,4,0.02458875
2,1,1987,4,0.01554625
1,2,1987,4,0.024711
2,2,1987,4,0.01584625
1,1,1988,4,0.03417075
2,1,1988,4,0.0239085
1,2,1988,4,0.03438025
2,2,1988,4,0.02450525
1,1,1989,4,0.03268425
2,1,1989,4,0.0152915
1,2,1989,4,0.03284275
2,2,1989,4,0.0156725
1,1,1990,4,0.0248375
2,1,1990,4,0.0152315
1,2,1990,4,0.02499925
2,2,1990,4,0.0156115
1,1,1991,4,0.02291575
2,1,1991,4,0.0119405
1,2,1991,4,0.02296975
2,2,1991,4,0.012222
1,1,1992,4,0.02910975
2,1,1992,4,0.01403875
1,2,1992,4,0.0291715
2,2,1992,4,0.01441625
1,1,1993,4,0.0232295
2,1,1993,4,0.01097275
1,2,1993,4,0.0233465
2,2,1993,4,0.01136125
1,1,1994,4,0.02768575
2,1,1994,4,0.01815175
1,2,1994,4,0.02784225
2,2,1994,4,0.01875
1,1,1995,4,0.0200235
2,1,1995,4,0.01261325
1,2,1995,4,0.02012825
2,2,1995,4,0.0130845
1,1,1996,4,0.0357285
2,1,1996,4,0.01566675
1,2,1996,4,0.03585925
2,2,1996,4,0.01615025
1,1,1997,4,0.065295
2,1,1997,4,0.01522725
1,2,1997,4,0.0655195
2,2,1997,4,0.01566725
1,1,1998,4,0.071023
2,1,1998,4,0.02808725
1,2,1998,4,0.0712225
2,2,1998,4,0.028984
1,1,1999,4,0.07683775
2,1,1999,4,0.034035
1,2,1999,4,0.0771495
2,2,1999,4,0.03501925
1,1,2000,4,0.07790825
2,1,2000,4,0.04447
1,2,2000,4,0.078215
2,2,2000,4,0.0455305
1,1,2001,4,0.07745475
2,1,2001,4,0.06174925
1,2,2001,4,0.077826
2,2,2001,4,0.06306275
1,1,2002,4,0.0833285
2,1,2002,4,0.0704775
1,2,2002,4,0.08365325
2,2,2002,4,0.0726545
1,1,2003,4,0.07291925
2,1,2003,4,0.07830225
1,2,2003,4,0.07327925
2,2,2003,4,0.0799165
1,1,2004,4,0.0661915
2,1,2004,4,0.0994405
1,2,2004,4,0.06643375
2,2,2004,4,0.101786
1,1,2005,4,0.059792
2,1,2005,4,0.07834525
1,2,2005,4,0.06007675
2,2,2005,4,0.07977425
1,1,2006,4,0.039739
2,1,2006,4,0.122275
1,2,2006,4,0.0399455
2,2,2006,4,0.124323
1,1,2007,4,0.037453
2,1,2007,4,0.13335025
1,2,2007,4,0.0376565
2,2,2007,4,0.1350395
1,1,2008,4,0.039549
2,1,2008,4,0.1103805
1,2,2008,4,0.03980375
2,2,2008,4,0.1128
1,1,2009,4,0.03816725
2,1,2009,4,0.09030325
1,2,2009,4,0.0385425
2,2,2009,4,0.09290675
1,1,2010,4,0.04023325
2,1,2010,4,0.070972
1,2,2010,4,0.04071225
2,2,2010,4,0.072693
1,1,2011,4,0.0454865
2,1,2011,4,0.0924515
1,2,2011,4,0.046394
2,2,2011,4,0.0949555
1,1,2012,4,0.0457195
2,1,2012,4,0.0979765
1,2,2012,4,0.0463384999999999
2,2,2012,4,0.100402
1,1,2013,4,0.0420965
2,1,2013,4,0.09715925
1,2,2013,4,0.04269225
2,2,2013,4,0.09975375
1,1,2014,4,0.04238975
2,1,2014,4,0.1105875
1,2,2014,4,0.04272
2,2,2014,4,0.11379875
1,1,2015,4,0.040913
2,1,2015,4,0.12257975
1,2,2015,4,0.04127575
2,2,2015,4,0.12611775
1,1,2016,4,0.0444985
2,1,2016,4,0.1014465
1,2,2016,4,0.044809
2,2,2016,4,0.10476675
1,1,2017,4,0.05078275
2,1,2017,4,0.103318
1,2,2017,4,0.05116175
2,2,2017,4,0.106934
1,1,2018,4,0.05326075
2,1,2018,4,0.12879025
1,2,2018,4,0.05381
2,2,2018,4,0.132815
1,1,2019,4,0.05724475
2,1,2019,4,0.098703
1,2,2019,4,0.05764775
2,2,2019,4,0.10170525
1,1,2020,4,0.03343375
2,1,2020,4,0.0898195
1,2,2020,4,0.033601
2,2,2020,4,0.0917775
1,1,2021,4,0.0338775
2,1,2021,4,0.0843875
1,2,2021,4,0.034091
2,2,2021,4,0.08618
1,1,2022,4,0.04038075
2,1,2022,4,0.08285825
1,2,2022,4,0.04074475
2,2,2022,4,0.085147
1,1,2023,4,0.06126875
2,1,2023,4,0.085227
1,2,2023,4,0.0616285
2,2,2023,4,0.087118
1,1,1952,5,0.000346999999999986
2,1,1952,5,2.99999999997524e-06
1,2,1952,5,0.000407749999999985
2,2,1952,5,3.49999999998962e-06
1,1,1953,5,0.000933499999999976
2,1,1953,5,1.55000000000016e-05
1,2,1953,5,0.00102849999999999
2,2,1953,5,1.84999999999769e-05
1,1,1954,5,0.00439999999999996
2,1,1954,5,0.00103274999999997
1,2,1954,5,0.00471299999999997
2,2,1954,5,0.00106799999999996
1,1,1955,5,0.00229550000000001
2,1,1955,5,0.00408274999999997
1,2,1955,5,0.00239174999999997
2,2,1955,5,0.00425099999999995
1,1,1956,5,0.00146499999999999
2,1,1956,5,0.00350449999999997
1,2,1956,5,0.00157649999999998
2,2,1956,5,0.003606
1,1,1957,5,0.00237399999999999
2,1,1957,5,0.00161174999999997
1,2,1957,5,0.00263225
2,2,1957,5,0.00175324999999998
1,1,1958,5,0.00480824999999996
2,1,1958,5,0.00306899999999999
1,2,1958,5,0.00512399999999996
2,2,1958,5,0.00323649999999998
1,1,1959,5,0.00319274999999997
2,1,1959,5,0.00503399999999998
1,2,1959,5,0.00335049999999998
2,2,1959,5,0.00526849999999995
1,1,1960,5,0.00286199999999998
2,1,1960,5,0.00310900000000003
1,2,1960,5,0.00301974999999999
2,2,1960,5,0.00322774999999997
1,1,1961,5,0.00422974999999998
2,1,1961,5,0.00550125000000001
1,2,1961,5,0.00466974999999997
2,2,1961,5,0.00573474999999996
1,1,1962,5,0.00887525
2,1,1962,5,0.00235774999999999
1,2,1962,5,0.00927849999999997
2,2,1962,5,0.00247799999999998
1,1,1963,5,0.00988049999999996
2,1,1963,5,0.00491199999999997
1,2,1963,5,0.0103009999999999
2,2,1963,5,0.00531724999999994
1,1,1964,5,0.00619324999999998
2,1,1964,5,0.00203025000000001
1,2,1964,5,0.00642624999999997
2,2,1964,5,0.00217674999999995
1,1,1965,5,0.017891
2,1,1965,5,0.00294724999999996
1,2,1965,5,0.01852825
2,2,1965,5,0.00315599999999994
1,1,1966,5,0.017329
2,1,1966,5,0.00563150000000001
1,2,1966,5,0.017974
2,2,1966,5,0.00587974999999996
1,1,1967,5,0.01168
2,1,1967,5,0.00631375000000001
1,2,1967,5,0.01208
2,2,1967,5,0.00655699999999998
1,1,1968,5,0.0250595
2,1,1968,5,0.00449725000000001
1,2,1968,5,0.0257855
2,2,1968,5,0.00451449999999998
1,1,1969,5,0.01599875
2,1,1969,5,0.00678524999999996
1,2,1969,5,0.01650075
2,2,1969,5,0.00651924999999998
1,1,1970,5,0.01700425
2,1,1970,5,0.00440324999999997
1,2,1970,5,0.0175595
2,2,1970,5,0.00433974999999998
1,1,1971,5,0.02735325
2,1,1971,5,0.00998399999999999
1,2,1971,5,0.028297
2,2,1971,5,0.00910250000000001
1,1,1972,5,0.027817
2,1,1972,5,0.00985399999999997
1,2,1972,5,0.0284
2,2,1972,5,0.00919074999999997
1,1,1973,5,0.0266385
2,1,1973,5,0.00467675000000001
1,2,1973,5,0.027465
2,2,1973,5,0.00474225
1,1,1974,5,0.03177625
2,1,1974,5,0.00709700000000002
1,2,1974,5,0.0325805
2,2,1974,5,0.00721525000000001
1,1,1975,5,0.01563925
2,1,1975,5,0.00704175000000001
1,2,1975,5,0.01609575
2,2,1975,5,0.00742725
1,1,1976,5,0.027203
2,1,1976,5,0.01101625
1,2,1976,5,0.02803575
2,2,1976,5,0.01139725
1,1,1977,5,0.00652224999999995
2,1,1977,5,0.00597625000000002
1,2,1977,5,0.00690999999999997
2,2,1977,5,0.00632974999999997
1,1,1978,5,0.01329175
2,1,1978,5,0.00380225000000001
1,2,1978,5,0.01382025
2,2,1978,5,0.00421249999999995
1,1,1979,5,0.0190555
2,1,1979,5,0.0110245
1,2,1979,5,0.01994475
2,2,1979,5,0.0116
1,1,1980,5,0.023368
2,1,1980,5,0.01141125
1,2,1980,5,0.0245535
2,2,1980,5,0.0118455
1,1,1981,5,0.02719775
2,1,1981,5,0.01684225
1,2,1981,5,0.0287605
2,2,1981,5,0.01707725
1,1,1982,5,0.0290865
2,1,1982,5,0.01456
1,2,1982,5,0.0302
2,2,1982,5,0.01485075
1,1,1983,5,0.01948475
2,1,1983,5,0.00906649999999998
1,2,1983,5,0.02016575
2,2,1983,5,0.00938874999999995
1,1,1984,5,0.022299
2,1,1984,5,0.00987725
1,2,1984,5,0.02332525
2,2,1984,5,0.01018675
1,1,1985,5,0.0285845
2,1,1985,5,0.01117225
1,2,1985,5,0.0296515
2,2,1985,5,0.01206075
1,1,1986,5,0.023216
2,1,1986,5,0.0154595
1,2,1986,5,0.02394575
2,2,1986,5,0.01608325
1,1,1987,5,0.023942
2,1,1987,5,0.0148395
1,2,1987,5,0.02455775
2,2,1987,5,0.0155925
1,1,1988,5,0.03311475
2,1,1988,5,0.02213725
1,2,1988,5,0.03404025
2,2,1988,5,0.0237065
1,1,1989,5,0.03183925
2,1,1989,5,0.0138755
1,2,1989,5,0.03264375
2,2,1989,5,0.01497125
1,1,1990,5,0.02410725
2,1,1990,5,0.014011
1,2,1990,5,0.0248295
2,2,1990,5,0.0150465
1,1,1991,5,0.0224974999999999
2,1,1991,5,0.0110789999999999
1,2,1991,5,0.02292925
2,2,1991,5,0.01182525
1,1,1992,5,0.02865825
2,1,1992,5,0.01322725
1,2,1992,5,0.02914775
2,2,1992,5,0.0140665
1,1,1993,5,0.02263875
2,1,1993,5,0.00963449999999999
1,2,1993,5,0.02318975
2,2,1993,5,0.0106845
1,1,1994,5,0.02686075
2,1,1994,5,0.01614875
1,2,1994,5,0.0275664999999999
2,2,1994,5,0.0177625
1,1,1995,5,0.0194055
2,1,1995,5,0.01112675
1,2,1995,5,0.01992125
2,2,1995,5,0.0123425
1,1,1996,5,0.03485175
2,1,1996,5,0.01386675
1,2,1996,5,0.0356735
2,2,1996,5,0.015235
1,1,1997,5,0.0638185
2,1,1997,5,0.01368225
1,2,1997,5,0.0652445
2,2,1997,5,0.01490325
1,1,1998,5,0.069645
2,1,1998,5,0.0251567499999999
1,2,1998,5,0.07108625
2,2,1998,5,0.027539
1,1,1999,5,0.0750005
2,1,1999,5,0.03038775
1,2,1999,5,0.0768595
2,2,1999,5,0.03315225
1,1,2000,5,0.0760615
2,1,2000,5,0.03975475
1,2,2000,5,0.0778575
2,2,2000,5,0.0430665
1,1,2001,5,0.0752995
2,1,2001,5,0.05636
1,2,2001,5,0.07735925
2,2,2001,5,0.06032625
1,1,2002,5,0.0813745
2,1,2002,5,0.06334625
1,2,2002,5,0.0832765
2,2,2002,5,0.06907625
1,1,2003,5,0.070647
2,1,2003,5,0.07306675
1,2,2003,5,0.072574
2,2,2003,5,0.0774195
1,1,2004,5,0.0646285
2,1,2004,5,0.091239
1,2,2004,5,0.06610375
2,2,2004,5,0.09778125
1,1,2005,5,0.05808975
2,1,2005,5,0.0736935
1,2,2005,5,0.05962375
2,2,2005,5,0.0777385
1,1,2006,5,0.03861125
2,1,2006,5,0.11583175
1,2,2006,5,0.03961625
2,2,2006,5,0.121679
1,1,2007,5,0.03631725
2,1,2007,5,0.1289015
1,2,2007,5,0.037298
2,2,2007,5,0.133666
1,1,2008,5,0.03817475
2,1,2008,5,0.102819
1,2,2008,5,0.03936325
2,2,2008,5,0.10943375
1,1,2009,5,0.0363465
2,1,2009,5,0.08163725
1,2,2009,5,0.0378499999999999
2,2,2009,5,0.08865925
1,1,2010,5,0.037923
2,1,2010,5,0.06520375
1,2,2010,5,0.039735
2,2,2010,5,0.0699475
1,1,2011,5,0.041712
2,1,2011,5,0.0841685
1,2,2011,5,0.044646
2,2,2011,5,0.09092075
1,1,2012,5,0.042789
2,1,2012,5,0.08969425
1,2,2012,5,0.0450455
2,2,2012,5,0.096396
1,1,2013,5,0.03944375
2,1,2013,5,0.0889445
1,2,2013,5,0.0415555
2,2,2013,5,0.095762
1,1,2014,5,0.04059225
2,1,2014,5,0.099703
1,2,2014,5,0.04203475
2,2,2014,5,0.108376
1,1,2015,5,0.03913875
2,1,2015,5,0.11164325
1,2,2015,5,0.04063325
2,2,2015,5,0.1207775
1,1,2016,5,0.0430605
2,1,2016,5,0.09115025
1,2,2016,5,0.04439575
2,2,2016,5,0.0996825
1,1,2017,5,0.0489845
2,1,2017,5,0.09144675
1,2,2017,5,0.05060425
2,2,2017,5,0.1009995
1,1,2018,5,0.0507345
2,1,2018,5,0.11498775
1,2,2018,5,0.052836
2,2,2018,5,0.1259165
1,1,2019,5,0.0551285
2,1,2019,5,0.0891115
1,2,2019,5,0.0569345
2,2,2019,5,0.0970445
1,1,2020,5,0.03254
2,1,2020,5,0.083861
1,2,2020,5,0.0333742499999999
2,2,2020,5,0.0891445
1,1,2021,5,0.0328495
2,1,2021,5,0.078749
1,2,2021,5,0.033815
2,2,2021,5,0.0836725
1,1,2022,5,0.03866125
2,1,2022,5,0.07596175
1,2,2022,5,0.040111
2,2,2022,5,0.08194325
1,1,2023,5,0.05934775
2,1,2023,5,0.0794272499999999
1,2,2023,5,0.06100475
2,2,2023,5,0.0845232499999999
1,1,1952,6,0.000274999999999997
2,1,1952,6,2.49999999998862e-06
1,2,1952,6,0.000373749999999951
2,2,1952,6,3.24999999995468e-06
1,1,1953,6,0.000785499999999995
2,1,1953,6,1.22499999999914e-05
1,2,1953,6,0.000967999999999969
2,2,1953,6,1.69999999999337e-05
1,1,1954,6,0.00389149999999999
2,1,1954,6,0.000984249999999992
1,2,1954,6,0.00455924999999996
2,2,1954,6,0.00105149999999998
1,1,1955,6,0.00208825000000001
2,1,1955,6,0.003825
1,2,1955,6,0.00234424999999994
2,2,1955,6,0.00415024999999997
1,1,1956,6,0.00128149999999999
2,1,1956,6,0.00334799999999999
1,2,1956,6,0.00151374999999992
2,2,1956,6,0.00355524999999995
1,1,1957,6,0.00203474999999997
2,1,1957,6,0.00142824999999999
1,2,1957,6,0.00250675
2,2,1957,6,0.00167124999999996
1,1,1958,6,0.00429225
2,1,1958,6,0.00283749999999999
1,2,1958,6,0.00497624999999996
2,2,1958,6,0.00314199999999998
1,1,1959,6,0.00290124999999999
2,1,1959,6,0.00463524999999998
1,2,1959,6,0.00328499999999998
2,2,1959,6,0.00509999999999999
1,1,1960,6,0.00257499999999999
2,1,1960,6,0.00294374999999999
1,2,1960,6,0.00294749999999999
2,2,1960,6,0.00316824999999998
1,1,1961,6,0.00362750000000001
2,1,1961,6,0.005185
1,2,1961,6,0.00443724999999995
2,2,1961,6,0.00561649999999997
1,1,1962,6,0.00807999999999998
2,1,1962,6,0.0022335
1,2,1962,6,0.00907524999999998
2,2,1962,6,0.00241324999999998
1,1,1963,6,0.00905349999999999
2,1,1963,6,0.00437099999999999
1,2,1963,6,0.010127
2,2,1963,6,0.00507549999999996
1,1,1964,6,0.00570799999999999
2,1,1964,6,0.00181775000000001
1,2,1964,6,0.00632774999999997
2,2,1964,6,0.00207899999999994
1,1,1965,6,0.01650425
2,1,1965,6,0.00265474999999998
1,2,1965,6,0.018296
2,2,1965,6,0.00302374999999999
1,1,1966,6,0.01596175
2,1,1966,6,0.00526775000000002
1,2,1966,6,0.0177254999999999
2,2,1966,6,0.00572749999999994
1,1,1967,6,0.0108025
2,1,1967,6,0.00604149999999998
1,2,1967,6,0.01193075
2,2,1967,6,0.00644599999999995
1,1,1968,6,0.02320975
2,1,1968,6,0.0044785
1,2,1968,6,0.0255055
2,2,1968,6,0.00449399999999994
1,1,1969,6,0.01479175
2,1,1969,6,0.00726174999999996
1,2,1969,6,0.0162865
2,2,1969,6,0.00671449999999996
1,1,1970,6,0.01575175
2,1,1970,6,0.00454849999999998
1,2,1970,6,0.0173869999999999
2,2,1970,6,0.00440074999999995
1,1,1971,6,0.02527325
2,1,1971,6,0.01155525
1,2,1971,6,0.02794575
2,2,1971,6,0.00974024999999995
1,1,1972,6,0.0261255
2,1,1972,6,0.01105925
1,2,1972,6,0.0282685
2,2,1972,6,0.00968449999999998
1,1,1973,6,0.0246115
2,1,1973,6,0.00458475
1,2,1973,6,0.02708225
2,2,1973,6,0.00472049999999996
1,1,1974,6,0.02964875
2,1,1974,6,0.00696825000000001
1,2,1974,6,0.03236675
2,2,1974,6,0.00717199999999996
1,1,1975,6,0.0145505
2,1,1975,6,0.00664999999999999
1,2,1975,6,0.0159394999999999
2,2,1975,6,0.00724324999999998
1,1,1976,6,0.0252205
2,1,1976,6,0.010627
1,2,1976,6,0.027766
2,2,1976,6,0.0112159999999999
1,1,1977,6,0.00583125000000001
2,1,1977,6,0.0055345
1,2,1977,6,0.00668899999999994
2,2,1977,6,0.00613199999999997
1,1,1978,6,0.01220175
2,1,1978,6,0.00326299999999999
1,2,1978,6,0.013582
2,2,1978,6,0.00395999999999996
1,1,1979,6,0.01728375
2,1,1979,6,0.0103605
1,2,1979,6,0.0194839999999999
2,2,1979,6,0.0113084999999999
1,1,1980,6,0.0211985
2,1,1980,6,0.01091475
1,2,1980,6,0.024019
2,2,1980,6,0.011607
1,1,1981,6,0.02442425
2,1,1981,6,0.01677825
1,2,1981,6,0.02793875
2,2,1981,6,0.01704925
1,1,1982,6,0.02672775
2,1,1982,6,0.0142
1,2,1982,6,0.02973275
2,2,1982,6,0.014717
1,1,1983,6,0.0179655
2,1,1983,6,0.00869175
1,2,1983,6,0.0198544999999999
2,2,1983,6,0.00924349999999996
1,1,1984,6,0.02038525
2,1,1984,6,0.00957975
1,2,1984,6,0.022911
2,2,1984,6,0.010043
1,1,1985,6,0.02630425
2,1,1985,6,0.0100215
1,2,1985,6,0.02920775
2,2,1985,6,0.0115375
1,1,1986,6,0.0214805
2,1,1986,6,0.014641
1,2,1986,6,0.02363775
