Fleet,Length,Sel
4,275.5,0.0228855
5,275.5,0.214945
6,275.5,0.999803
7,275.5,0.214945
8,275.5,0.0473595
9,275.5,0.214945
10,275.5,0.0473595
11,275.5,0.51834
12,275.5,0.905813
13,275.5,0.237161
14,275.5,0.905813
15,275.5,0.0473595
16,275.5,0.51834
17,275.5,0.905813
18,275.5,0.0473595
19,275.5,0.51834
20,275.5,0.214945
21,275.5,0.237161
1,276.5,0.0454703
2,276.5,0.214945
3,276.5,0.999814
4,276.5,0.021163
5,276.5,0.214945
6,276.5,0.999814
7,276.5,0.214945
8,276.5,0.0454703
9,276.5,0.214945
10,276.5,0.0454703
11,276.5,0.504946
12,276.5,0.909638
13,276.5,0.227474
14,276.5,0.909638
15,276.5,0.0454703
16,276.5,0.504946
17,276.5,0.909638
18,276.5,0.0454703
19,276.5,0.504946
20,276.5,0.214945
21,276.5,0.227474
1,277.5,0.0436655
2,277.5,0.214944
3,277.5,0.999825
4,277.5,0.0195487
5,277.5,0.214944
6,277.5,0.999825
7,277.5,0.214944
8,277.5,0.0436655
9,277.5,0.214944
10,277.5,0.0436655
11,277.5,0.491432
12,277.5,0.913323
13,277.5,0.217956
14,277.5,0.913323
15,277.5,0.0436655
16,277.5,0.491432
17,277.5,0.913323
18,277.5,0.0436655
19,277.5,0.491432
20,277.5,0.214944
21,277.5,0.217956
1,278.5,0.0419423
2,278.5,0.214944
3,278.5,0.999835
4,278.5,0.0180371
5,278.5,0.214944
6,278.5,0.999835
7,278.5,0.214944
8,278.5,0.0419423
9,278.5,0.214944
10,278.5,0.0419423
11,278.5,0.477802
12,278.5,0.916871
13,278.5,0.208609
14,278.5,0.916871
15,278.5,0.0419423
16,278.5,0.477802
17,278.5,0.916871
18,278.5,0.0419423
19,278.5,0.477802
20,278.5,0.214944
21,278.5,0.208609
1,279.5,0.0402978
2,279.5,0.214944
3,279.5,0.999845
4,279.5,0.0166229
5,279.5,0.214944
6,279.5,0.999845
7,279.5,0.214944
8,279.5,0.0402978
9,279.5,0.214944
10,279.5,0.0402978
11,279.5,0.464059
12,279.5,0.920286
13,279.5,0.199434
14,279.5,0.920286
15,279.5,0.0402978
16,279.5,0.464059
17,279.5,0.920286
18,279.5,0.0402978
19,279.5,0.464059
20,279.5,0.214944
21,279.5,0.199434
1,280.5,0.0387291
2,280.5,0.214944
3,280.5,0.999854
4,280.5,0.0153008
5,280.5,0.214944
6,280.5,0.999854
7,280.5,0.214944
8,280.5,0.0387291
9,280.5,0.214944
10,280.5,0.0387291
11,280.5,0.450206
12,280.5,0.923573
13,280.5,0.190432
14,280.5,0.923573
15,280.5,0.0387291
16,280.5,0.450206
17,280.5,0.923573
18,280.5,0.0387291
19,280.5,0.450206
20,280.5,0.214944
21,280.5,0.190432
1,281.5,0.0372336
2,281.5,0.214944
3,281.5,0.999862
4,281.5,0.0140659
5,281.5,0.214944
6,281.5,0.999862
7,281.5,0.214944
8,281.5,0.0372336
9,281.5,0.214944
10,281.5,0.0372336
11,281.5,0.436247
12,281.5,0.926735
13,281.5,0.181606
14,281.5,0.926735
15,281.5,0.0372336
16,281.5,0.436247
17,281.5,0.926735
18,281.5,0.0372336
19,281.5,0.436247
20,281.5,0.214944
21,281.5,0.181606
1,282.5,0.0358084
2,282.5,0.214944
3,282.5,0.99987
4,282.5,0.0129134
5,282.5,0.214944
6,282.5,0.99987
7,282.5,0.214944
8,282.5,0.0358084
9,282.5,0.214944
10,282.5,0.0358084
11,282.5,0.422184
12,282.5,0.929777
13,282.5,0.172955
14,282.5,0.929777
15,282.5,0.0358084
16,282.5,0.422184
17,282.5,0.929777
18,282.5,0.0358084
19,282.5,0.422184
20,282.5,0.214944
21,282.5,0.172955
1,283.5,0.034451
2,283.5,0.214944
3,283.5,0.999878
4,283.5,0.0118386
5,283.5,0.214944
6,283.5,0.999878
7,283.5,0.214944
8,283.5,0.034451
9,283.5,0.214944
10,283.5,0.034451
11,283.5,0.408022
12,283.5,0.932701
13,283.5,0.164481
14,283.5,0.932701
15,283.5,0.034451
16,283.5,0.408022
17,283.5,0.932701
18,283.5,0.034451
19,283.5,0.408022
20,283.5,0.214944
21,283.5,0.164481
1,284.5,0.0331587
2,284.5,0.214944
3,284.5,0.999885
4,284.5,0.0108371
5,284.5,0.214944
6,284.5,0.999885
7,284.5,0.214944
8,284.5,0.0331587
9,284.5,0.214944
10,284.5,0.0331587
11,284.5,0.393764
12,284.5,0.935512
13,284.5,0.156183
14,284.5,0.935512
15,284.5,0.0331587
16,284.5,0.393764
17,284.5,0.935512
18,284.5,0.0331587
19,284.5,0.393764
20,284.5,0.214944
21,284.5,0.156183
1,285.5,0.031929
2,285.5,0.214944
3,285.5,0.999892
4,285.5,0.00990477
5,285.5,0.214944
6,285.5,0.999892
7,285.5,0.214944
8,285.5,0.031929
9,285.5,0.214944
10,285.5,0.031929
11,285.5,0.379412
12,285.5,0.938213
13,285.5,0.148063
14,285.5,0.938213
15,285.5,0.031929
16,285.5,0.379412
17,285.5,0.938213
18,285.5,0.031929
19,285.5,0.379412
20,285.5,0.214944
21,285.5,0.148063
1,286.5,0.0307595
2,286.5,0.214944
3,286.5,0.999898
4,286.5,0.00903745
5,286.5,0.214944
6,286.5,0.999898
7,286.5,0.214944
8,286.5,0.0307595
9,286.5,0.214944
10,286.5,0.0307595
11,286.5,0.36497
12,286.5,0.940808
13,286.5,0.14012
14,286.5,0.940808
15,286.5,0.0307595
16,286.5,0.36497
17,286.5,0.940808
18,286.5,0.0307595
19,286.5,0.36497
20,286.5,0.214944
21,286.5,0.14012
1,287.5,0.0296477
2,287.5,0.214944
3,287.5,0.999904
4,287.5,0.00823129
5,287.5,0.214944
6,287.5,0.999904
7,287.5,0.214944
8,287.5,0.0296477
9,287.5,0.214944
10,287.5,0.0296477
11,287.5,0.350442
12,287.5,0.943301
13,287.5,0.132354
14,287.5,0.943301
15,287.5,0.0296477
16,287.5,0.350442
17,287.5,0.943301
18,287.5,0.0296477
19,287.5,0.350442
20,287.5,0.214944
21,287.5,0.132354
1,288.5,0.0285914
2,288.5,0.214944
3,288.5,0.999909
4,288.5,0.00748258
5,288.5,0.214944
6,288.5,0.999909
7,288.5,0.214944
8,288.5,0.0285914
9,288.5,0.214944
10,288.5,0.0285914
11,288.5,0.335831
12,288.5,0.945695
13,288.5,0.124765
14,288.5,0.945695
15,288.5,0.0285914
16,288.5,0.335831
17,288.5,0.945695
18,288.5,0.0285914
19,288.5,0.335831
20,288.5,0.214944
21,288.5,0.124765
1,289.5,0.0275882
2,289.5,0.214944
3,289.5,0.999915
4,289.5,0.00678779
5,289.5,0.214944
6,289.5,0.999915
7,289.5,0.214944
8,289.5,0.0275882
9,289.5,0.214944
10,289.5,0.0275882
11,289.5,0.32114
12,289.5,0.947993
13,289.5,0.117352
14,289.5,0.947993
15,289.5,0.0275882
16,289.5,0.32114
17,289.5,0.947993
18,289.5,0.0275882
19,289.5,0.32114
20,289.5,0.214944
21,289.5,0.117352
1,290.5,0.0266359
2,290.5,0.214944
3,290.5,0.99992
4,290.5,0.00614356
5,290.5,0.214944
6,290.5,0.99992
7,290.5,0.214944
8,290.5,0.0266359
9,290.5,0.214944
10,290.5,0.0266359
11,290.5,0.306372
12,290.5,0.9502
13,290.5,0.110115
14,290.5,0.9502
15,290.5,0.0266359
16,290.5,0.306372
17,290.5,0.9502
18,290.5,0.0266359
19,290.5,0.306372
20,290.5,0.214944
21,290.5,0.110115
1,291.5,0.0257324
2,291.5,0.214944
3,291.5,0.999924
4,291.5,0.00554669
5,291.5,0.214944
6,291.5,0.999924
7,291.5,0.214944
8,291.5,0.0257324
9,291.5,0.214944
10,291.5,0.0257324
11,291.5,0.291531
12,291.5,0.952317
13,291.5,0.103052
14,291.5,0.952317
15,291.5,0.0257324
16,291.5,0.291531
17,291.5,0.952317
18,291.5,0.0257324
19,291.5,0.291531
20,291.5,0.214944
21,291.5,0.103052
1,292.5,0.0248755
2,292.5,0.214944
3,292.5,0.999929
4,292.5,0.00499416
5,292.5,0.214944
6,292.5,0.999929
7,292.5,0.214944
8,292.5,0.0248755
9,292.5,0.214944
10,292.5,0.0248755
11,292.5,0.276621
12,292.5,0.954349
13,292.5,0.0961637
14,292.5,0.954349
15,292.5,0.0248755
16,292.5,0.276621
17,292.5,0.954349
18,292.5,0.0248755
19,292.5,0.276621
20,292.5,0.214944
21,292.5,0.0961637
1,293.5,0.0240633
2,293.5,0.214944
3,293.5,0.999933
4,293.5,0.00448307
5,293.5,0.214944
6,293.5,0.999933
7,293.5,0.214944
8,293.5,0.0240633
9,293.5,0.214944
10,293.5,0.0240633
11,293.5,0.261643
12,293.5,0.956298
13,293.5,0.0894478
14,293.5,0.956298
15,293.5,0.0240633
16,293.5,0.261643
17,293.5,0.956298
18,293.5,0.0240633
19,293.5,0.261643
20,293.5,0.214944
21,293.5,0.0894478
1,294.5,0.0232939
2,294.5,0.214944
3,294.5,0.999937
4,294.5,0.00401071
5,294.5,0.214944
6,294.5,0.999937
7,294.5,0.214944
8,294.5,0.0232939
9,294.5,0.214944
10,294.5,0.0232939
11,294.5,0.246603
12,294.5,0.958167
13,294.5,0.0829032
14,294.5,0.958167
15,294.5,0.0232939
16,294.5,0.246603
17,294.5,0.958167
18,294.5,0.0232939
19,294.5,0.246603
20,294.5,0.214944
21,294.5,0.0829032
1,295.5,0.0225652
2,295.5,0.214944
3,295.5,0.99994
4,295.5,0.00357448
5,295.5,0.214944
6,295.5,0.99994
7,295.5,0.214944
8,295.5,0.0225652
9,295.5,0.214944
10,295.5,0.0225652
11,295.5,0.231502
12,295.5,0.95996
13,295.5,0.0765286
14,295.5,0.95996
15,295.5,0.0225652
16,295.5,0.231502
17,295.5,0.95996
18,295.5,0.0225652
19,295.5,0.231502
20,295.5,0.214944
21,295.5,0.0765286
1,296.5,0.0218756
2,296.5,0.214944
3,296.5,0.999944
4,296.5,0.00317195
5,296.5,0.214944
6,296.5,0.999944
7,296.5,0.214944
8,296.5,0.0218756
9,296.5,0.214944
10,296.5,0.0218756
11,296.5,0.216345
12,296.5,0.961679
13,296.5,0.0703225
14,296.5,0.961679
15,296.5,0.0218756
16,296.5,0.216345
17,296.5,0.961679
18,296.5,0.0218756
19,296.5,0.216345
20,296.5,0.214944
21,296.5,0.0703225
1,297.5,0.0212231
2,297.5,0.214944
3,297.5,0.999947
4,297.5,0.00280081
5,297.5,0.214944
6,297.5,0.999947
7,297.5,0.214944
8,297.5,0.0212231
9,297.5,0.214944
10,297.5,0.0212231
11,297.5,0.201134
12,297.5,0.963327
13,297.5,0.0642831
14,297.5,0.963327
15,297.5,0.0212231
16,297.5,0.201134
17,297.5,0.963327
18,297.5,0.0212231
19,297.5,0.201134
20,297.5,0.214944
21,297.5,0.0642831
1,298.5,0.0206061
2,298.5,0.214944
3,298.5,0.99995
4,298.5,0.00245889
5,298.5,0.214944
6,298.5,0.99995
7,298.5,0.214944
8,298.5,0.0206061
9,298.5,0.214944
10,298.5,0.0206061
11,298.5,0.185873
12,298.5,0.964907
13,298.5,0.0584087
14,298.5,0.964907
15,298.5,0.0206061
16,298.5,0.185873
17,298.5,0.964907
18,298.5,0.0206061
19,298.5,0.185873
20,298.5,0.214944
21,298.5,0.0584087
1,299.5,0.020023
2,299.5,0.214944
3,299.5,0.999953
4,299.5,0.00214413
5,299.5,0.214944
6,299.5,0.999953
7,299.5,0.214944
8,299.5,0.020023
9,299.5,0.214944
10,299.5,0.020023
11,299.5,0.170565
12,299.5,0.966421
13,299.5,0.0526973
14,299.5,0.966421
15,299.5,0.020023
16,299.5,0.170565
17,299.5,0.966421
18,299.5,0.020023
19,299.5,0.170565
20,299.5,0.214944
21,299.5,0.0526973
1,300.5,0.0194721
2,300.5,0.214944
3,300.5,0.999956
4,300.5,0.00185462
5,300.5,0.214944
6,300.5,0.999956
7,300.5,0.214944
8,300.5,0.0194721
9,300.5,0.214944
10,300.5,0.0194721
11,300.5,0.155214
12,300.5,0.967872
13,300.5,0.047147
14,300.5,0.967872
15,300.5,0.0194721
16,300.5,0.155214
17,300.5,0.967872
18,300.5,0.0194721
19,300.5,0.155214
20,300.5,0.214944
21,300.5,0.047147
1,301.5,0.0189519
2,301.5,0.214944
3,301.5,0.999958
4,301.5,0.00158854
5,301.5,0.214944
6,301.5,0.999958
7,301.5,0.214944
8,301.5,0.0189519
9,301.5,0.214944
10,301.5,0.0189519
11,301.5,0.139822
12,301.5,0.969263
13,301.5,0.0417557
14,301.5,0.969263
15,301.5,0.0189519
16,301.5,0.139822
17,301.5,0.969263
18,301.5,0.0189519
19,301.5,0.139822
20,301.5,0.214944
21,301.5,0.0417557
1,302.5,0.0184609
2,302.5,0.214944
3,302.5,0.999961
4,302.5,0.00134419
5,302.5,0.214944
6,302.5,0.999961
7,302.5,0.214944
8,302.5,0.0184609
9,302.5,0.214944
10,302.5,0.0184609
11,302.5,0.124393
12,302.5,0.970594
13,302.5,0.0365211
14,302.5,0.970594
15,302.5,0.0184609
16,302.5,0.124393
17,302.5,0.970594
18,302.5,0.0184609
19,302.5,0.124393
20,302.5,0.214944
21,302.5,0.0365211
1,303.5,0.0179977
2,303.5,0.214944
3,303.5,0.999963
4,303.5,0.00111997
5,303.5,0.214944
6,303.5,0.999963
7,303.5,0.214944
8,303.5,0.0179977
9,303.5,0.214944
10,303.5,0.0179977
11,303.5,0.10893
12,303.5,0.97187
13,303.5,0.031441
14,303.5,0.97187
15,303.5,0.0179977
16,303.5,0.10893
17,303.5,0.97187
18,303.5,0.0179977
19,303.5,0.10893
20,303.5,0.214944
21,303.5,0.031441
1,304.5,0.017561
2,304.5,0.214944
3,304.5,0.999965
4,304.5,0.000914384
5,304.5,0.214944
6,304.5,0.999965
7,304.5,0.214944
8,304.5,0.017561
9,304.5,0.214944
10,304.5,0.017561
11,304.5,0.0934361
12,304.5,0.973092
13,304.5,0.026513
14,304.5,0.973092
15,304.5,0.017561
16,304.5,0.0934361
17,304.5,0.973092
18,304.5,0.017561
19,304.5,0.0934361
20,304.5,0.214944
21,304.5,0.026513
1,305.5,0.0171494
2,305.5,0.214944
3,305.5,0.999967
4,305.5,0.000726038
5,305.5,0.214944
6,305.5,0.999967
7,305.5,0.214944
8,305.5,0.0171494
9,305.5,0.214944
10,305.5,0.0171494
11,305.5,0.0779145
12,305.5,0.974263
13,305.5,0.0217347
14,305.5,0.974263
15,305.5,0.0171494
16,305.5,0.0779145
17,305.5,0.974263
18,305.5,0.0171494
19,305.5,0.0779145
20,305.5,0.214944
21,305.5,0.0217347
1,306.5,0.0167617
2,306.5,0.214944
3,306.5,0.999969
4,306.5,0.000553622
5,306.5,0.214944
6,306.5,0.999969
7,306.5,0.214944
8,306.5,0.0167617
9,306.5,0.214944
10,306.5,0.0167617
11,306.5,0.0623684
12,306.5,0.975384
13,306.5,0.0171037
14,306.5,0.975384
15,306.5,0.0167617
16,306.5,0.0623684
17,306.5,0.975384
18,306.5,0.0167617
19,306.5,0.0623684
20,306.5,0.214944
21,306.5,0.0171037
1,307.5,0.0163966
2,307.5,0.214944
3,307.5,0.999971
4,307.5,0.000395912
5,307.5,0.214944
6,307.5,0.999971
7,307.5,0.214944
8,307.5,0.0163966
9,307.5,0.214944
10,307.5,0.0163966
11,307.5,0.0468007
12,307.5,0.976457
13,307.5,0.0126173
14,307.5,0.976457
15,307.5,0.0163966
16,307.5,0.0468007
17,307.5,0.976457
18,307.5,0.0163966
19,307.5,0.0468007
20,307.5,0.214944
21,307.5,0.0126173
1,308.5,0.016053
2,308.5,0.214944
3,308.5,0.999973
4,308.5,0.000251768
5,308.5,0.214944
6,308.5,0.999973
7,308.5,0.214944
8,308.5,0.016053
9,308.5,0.214944
10,308.5,0.016053
11,308.5,0.0312148
12,308.5,0.977484
13,308.5,0.00827303
14,308.5,0.977484
15,308.5,0.016053
16,308.5,0.0312148
17,308.5,0.977484
18,308.5,0.016053
19,308.5,0.0312148
20,308.5,0.214944
21,308.5,0.00827303
1,309.5,0.0157298
2,309.5,0.214944
3,309.5,0.999974
4,309.5,0.000120128
5,309.5,0.214944
6,309.5,0.999974
7,309.5,0.214944
8,309.5,0.0157298
9,309.5,0.214944
10,309.5,0.0157298
11,309.5,0.0156135
12,309.5,0.978468
13,309.5,0.00406815
14,309.5,0.978468
15,309.5,0.0157298
16,309.5,0.0156135
17,309.5,0.978468
18,309.5,0.0157298
19,309.5,0.0156135
20,309.5,0.214944
21,309.5,0.00406815
1,310.5,0.0154259
2,310.5,0.214944
3,310.5,0.999976
4,310.5,2.38563e-09
5,310.5,0.214944
6,310.5,0.999976
7,310.5,0.214944
8,310.5,0.0154259
9,310.5,0.214944
10,310.5,0.0154259
11,310.5,2.51112e-09
12,310.5,0.979409
13,310.5,2.44502e-09
14,310.5,0.979409
15,310.5,0.0154259
16,310.5,2.51112e-09
17,310.5,0.979409
18,310.5,0.0154259
19,310.5,2.51112e-09
20,310.5,0.214944
21,310.5,2.44502e-09
