Sex,Yr,Age,F
2,1999,14,0.047925
2,2000,14,0.052249
2,2001,14,0.060809
2,2002,14,0.067111
2,2003,14,0.068073
2,2004,14,0.074149
2,2005,14,0.06294
2,2006,14,0.074743
2,2007,14,0.078963
2,2008,14,0.064629
2,2009,14,0.052843
2,2010,14,0.046641
2,2011,14,0.055502
2,2012,14,0.058147
2,2013,14,0.056081
2,2014,14,0.06008
2,2015,14,0.063981
2,2016,14,0.058284
2,2017,14,0.06097
2,2018,14,0.070055
2,2019,14,0.064114
2,2020,14,0.050379
2,2021,14,0.048692
2,2022,14,0.050431
1,1952,15,3.50000000000072e-05
1,1953,15,0.000112000000000001
1,1954,15,0.000924000000000008
1,1955,15,0.00148999999999999
1,1956,15,0.001276
1,1957,15,0.000653999999999988
1,1958,15,0.0015
1,1959,15,0.001776
1,1960,15,0.001337
1,1961,15,0.002135
1,1962,15,0.002498
1,1963,15,0.00270699999999999
1,1964,15,0.00157499999999999
1,1965,15,0.00353300000000001
1,1966,15,0.004303
1,1967,15,0.00411
1,1968,15,0.00597900000000001
1,1969,15,0.006886
1,1970,15,0.00509300000000001
1,1971,15,0.013172
1,1972,15,0.012629
1,1973,15,0.00573399999999999
1,1974,15,0.00792599999999999
1,1975,15,0.004969
1,1976,15,0.008579
1,1977,15,0.00273699999999999
1,1978,15,0.002695
1,1979,15,0.006409
1,1980,15,0.007827
1,1981,15,0.011646
1,1982,15,0.00999900000000001
1,1983,15,0.00606200000000001
1,1984,15,0.00739999999999999
1,1985,15,0.007019
1,1986,15,0.00847100000000001
1,1987,15,0.008129
1,1988,15,0.010889
1,1989,15,0.00876399999999999
1,1990,15,0.007829
1,1991,15,0.006881
1,1992,15,0.00965199999999999
1,1993,15,0.00570000000000001
1,1994,15,0.00730900000000001
1,1995,15,0.00517000000000001
1,1996,15,0.00804099999999999
1,1997,15,0.013095
1,1998,15,0.016656
1,1999,15,0.018959
1,2000,15,0.020969
1,2001,15,0.026417
1,2002,15,0.028329
1,2003,15,0.033695
1,2004,15,0.034446
1,2005,15,0.029502
1,2006,15,0.037815
1,2007,15,0.043318
1,2008,15,0.030473
1,2009,15,0.023209
1,2010,15,0.020636
1,2011,15,0.024613
1,2012,15,0.026755
1,2013,15,0.027313
1,2014,15,0.027511
1,2015,15,0.032149
1,2016,15,0.026859
1,2017,15,0.024527
1,2018,15,0.029516
1,2019,15,0.027154
1,2020,15,0.024841
1,2021,15,0.02404
1,2022,15,0.022528
2,1952,15,0.000147000000000008
2,1953,15,0.000412999999999997
2,1954,15,0.00257299999999999
2,1955,15,0.00299899999999997
2,1956,15,0.00234000000000001
2,1957,15,0.00181599999999998
2,1958,15,0.00370900000000002
2,1959,15,0.00382399999999999
2,1960,15,0.00284499999999999
2,1961,15,0.00451800000000002
2,1962,15,0.00535999999999998
2,1963,15,0.00698100000000001
2,1964,15,0.00389699999999998
2,1965,15,0.010034
2,1966,15,0.011005
2,1967,15,0.00870500000000002
2,1968,15,0.014259
2,1969,15,0.011282
2,1970,15,0.010489
2,1971,15,0.018908
2,1972,15,0.018999
2,1973,15,0.014716
2,1974,15,0.018588
2,1975,15,0.010797
2,1976,15,0.018277
2,1977,15,0.00579400000000002
2,1978,15,0.007799
2,1979,15,0.014075
2,1980,15,0.016401
2,1981,15,0.021018
2,1982,15,0.020857
2,1983,15,0.013526
2,1984,15,0.015341
2,1985,15,0.018467
2,1986,15,0.01842
2,1987,15,0.018567
2,1988,15,0.02599
2,1989,15,0.021316
2,1990,15,0.017979
2,1991,15,0.015927
2,1992,15,0.020097
2,1993,15,0.01486
2,1994,15,0.019842
2,1995,15,0.01407
2,1996,15,0.022572
2,1997,15,0.03592
2,1998,15,0.043826
2,1999,15,0.048184
2,2000,15,0.052445
2,2001,15,0.060848
2,2002,15,0.067128
2,2003,15,0.067945
2,2004,15,0.073839
2,2005,15,0.062734
2,2006,15,0.074105
2,2007,15,0.078207
2,2008,15,0.064079
2,2009,15,0.052445
2,2010,15,0.046403
2,2011,15,0.055192
2,2012,15,0.057809
2,2013,15,0.055724
2,2014,15,0.059615
2,2015,15,0.06338
2,2016,15,0.05781
2,2017,15,0.060465
2,2018,15,0.069248
2,2019,15,0.063601
2,2020,15,0.049605
2,2021,15,0.048064
2,2022,15,0.049945
1,1952,16,3.29999999999775e-05
1,1953,16,0.000107999999999997
1,1954,16,0.000893999999999978
1,1955,16,0.00142899999999999
1,1956,16,0.001224
1,1957,16,0.00062799999999999
1,1958,16,0.001444
1,1959,16,0.00170299999999998
1,1960,16,0.00128499999999998
1,1961,16,0.00204599999999999
1,1962,16,0.00245299999999998
1,1963,16,0.00262299999999999
1,1964,16,0.00153699999999998
1,1965,16,0.003442
1,1966,16,0.00417299999999998
1,1967,16,0.003994
1,1968,16,0.00584399999999999
1,1969,16,0.00675299999999998
1,1970,16,0.00498599999999999
1,1971,16,0.012969
1,1972,16,0.012436
1,1973,16,0.005581
1,1974,16,0.00774
1,1975,16,0.00483599999999998
1,1976,16,0.00835999999999998
1,1977,16,0.00264
1,1978,16,0.00261799999999998
1,1979,16,0.00620899999999999
1,1980,16,0.00761699999999998
1,1981,16,0.011335
1,1982,16,0.00970799999999999
1,1983,16,0.00587499999999999
1,1984,16,0.00720999999999999
1,1985,16,0.006798
1,1986,16,0.00819199999999998
1,1987,16,0.007857
1,1988,16,0.010515
1,1989,16,0.00853099999999998
1,1990,16,0.00760999999999998
1,1991,16,0.00669
1,1992,16,0.00942699999999999
1,1993,16,0.005549
1,1994,16,0.007047
1,1995,16,0.004993
1,1996,16,0.00778799999999999
1,1997,16,0.012758
1,1998,16,0.016191
1,1999,16,0.018456
1,2000,16,0.020366
1,2001,16,0.025608
1,2002,16,0.027432
1,2003,16,0.032623
1,2004,16,0.033181
1,2005,16,0.028355
1,2006,16,0.036111
1,2007,16,0.041394
1,2008,16,0.029085
1,2009,16,0.022228
1,2010,16,0.019808
1,2011,16,0.023676
1,2012,16,0.025813
1,2013,16,0.026454
1,2014,16,0.026584
1,2015,16,0.031139
1,2016,16,0.025969
1,2017,16,0.023556
1,2018,16,0.028267
1,2019,16,0.026043
1,2020,16,0.023714
1,2021,16,0.022972
1,2022,16,0.021536
2,1952,16,0.000147999999999981
2,1953,16,0.000418999999999975
2,1954,16,0.00259400000000001
2,1955,16,0.00298000000000001
2,1956,16,0.00232000000000002
2,1957,16,0.00181699999999999
2,1958,16,0.00371599999999997
2,1959,16,0.003804
2,1960,16,0.00283900000000001
2,1961,16,0.004497
2,1962,16,0.00540399999999999
2,1963,16,0.00701199999999999
2,1964,16,0.00392600000000001
2,1965,16,0.010144
2,1966,16,0.011087
2,1967,16,0.008738
2,1968,16,0.014411
2,1969,16,0.011345
2,1970,16,0.010582
2,1971,16,0.019031
2,1972,16,0.019133
2,1973,16,0.014876
2,1974,16,0.018774
2,1975,16,0.010856
2,1976,16,0.018387
2,1977,16,0.00578700000000001
2,1978,16,0.00786200000000001
2,1979,16,0.014114
2,1980,16,0.016465
2,1981,16,0.02106
2,1982,16,0.020938
2,1983,16,0.013581
2,1984,16,0.015411
2,1985,16,0.018565
2,1986,16,0.018449
2,1987,16,0.018608
2,1988,16,0.026033
2,1989,16,0.021417
2,1990,16,0.018035
2,1991,16,0.015997
2,1992,16,0.020202
2,1993,16,0.014945
2,1994,16,0.019899
2,1995,16,0.014112
2,1996,16,0.022692
2,1997,16,0.036222
2,1998,16,0.044096
2,1999,16,0.048442
2,2000,16,0.052639
2,2001,16,0.060913
2,2002,16,0.067177
2,2003,16,0.06785
2,2004,16,0.073583
2,2005,16,0.062561
2,2006,16,0.073533
2,2007,16,0.077541
2,2008,16,0.063589
2,2009,16,0.052093
2,2010,16,0.046173
2,2011,16,0.054899
2,2012,16,0.057546
2,2013,16,0.055443
2,2014,16,0.059276
2,2015,16,0.062911
2,2016,16,0.057453
2,2017,16,0.060096
2,2018,16,0.068608
2,2019,16,0.063205
2,2020,16,0.048975
2,2021,16,0.047446
2,2022,16,0.049476
1,1952,17,3.20000000000042e-05
1,1953,17,0.000105000000000022
1,1954,17,0.000872000000000012
1,1955,17,0.00137800000000002
1,1956,17,0.00118000000000001
1,1957,17,0.000607000000000024
1,1958,17,0.00140000000000001
1,1959,17,0.00164400000000001
1,1960,17,0.00124300000000002
1,1961,17,0.001974
1,1962,17,0.00242000000000001
1,1963,17,0.00255900000000001
1,1964,17,0.00150900000000001
1,1965,17,0.00337700000000002
1,1966,17,0.00407500000000002
1,1967,17,0.00390400000000002
1,1968,17,0.005745
1,1969,17,0.00664400000000001
1,1970,17,0.00490300000000002
1,1971,17,0.012797
1,1972,17,0.012276
1,1973,17,0.005469
1,1974,17,0.00760100000000002
1,1975,17,0.00473200000000001
1,1976,17,0.008189
1,1977,17,0.00256200000000001
1,1978,17,0.00256300000000001
1,1979,17,0.006049
1,1980,17,0.00744800000000001
1,1981,17,0.011076
1,1982,17,0.00947400000000001
1,1983,17,0.00572900000000001
1,1984,17,0.00706000000000001
1,1985,17,0.006633
1,1986,17,0.007968
1,1987,17,0.00764400000000001
1,1988,17,0.010224
1,1989,17,0.008357
1,1990,17,0.007442
1,1991,17,0.00654500000000002
1,1992,17,0.00925300000000001
1,1993,17,0.00544
1,1994,17,0.00684900000000002
1,1995,17,0.004859
1,1996,17,0.007602
1,1997,17,0.012523
1,1998,17,0.015849
1,1999,17,0.018089
1,2000,17,0.019913
1,2001,17,0.024981
1,2002,17,0.026733
1,2003,17,0.031757
1,2004,17,0.032168
1,2005,17,0.027429
1,2006,17,0.034693
1,2007,17,0.03978
1,2008,17,0.027935
1,2009,17,0.021416
1,2010,17,0.019118
1,2011,17,0.022871
1,2012,17,0.025019
1,2013,17,0.025758
1,2014,17,0.025846
1,2015,17,0.030366
1,2016,17,0.025279
1,2017,17,0.022818
1,2018,17,0.02732
1,2019,17,0.025182
1,2020,17,0.022852
1,2021,17,0.022114
1,2022,17,0.020694
2,1952,17,0.000150000000000011
2,1953,17,0.000424000000000008
2,1954,17,0.00261500000000001
2,1955,17,0.00296399999999999
2,1956,17,0.002302
2,1957,17,0.00182000000000002
2,1958,17,0.00372500000000001
2,1959,17,0.00378799999999999
2,1960,17,0.00283400000000003
2,1961,17,0.00448099999999998
2,1962,17,0.00544700000000001
2,1963,17,0.00704400000000002
2,1964,17,0.00395500000000001
2,1965,17,0.010249
2,1966,17,0.011167
2,1967,17,0.00877200000000003
2,1968,17,0.014555
2,1969,17,0.011404
2,1970,17,0.010669
2,1971,17,0.019145
2,1972,17,0.019259
2,1973,17,0.015029
2,1974,17,0.01895
2,1975,17,0.010914
2,1976,17,0.018496
2,1977,17,0.00578399999999998
2,1978,17,0.00792400000000001
2,1979,17,0.014156
2,1980,17,0.016533
2,1981,17,0.021103
2,1982,17,0.021019
2,1983,17,0.01364
2,1984,17,0.015478
2,1985,17,0.018667
2,1986,17,0.018484
2,1987,17,0.018651
2,1988,17,0.026081
2,1989,17,0.021516
2,1990,17,0.018088
2,1991,17,0.016067
2,1992,17,0.020296
2,1993,17,0.015032
2,1994,17,0.019963
2,1995,17,0.014159
2,1996,17,0.022818
2,1997,17,0.03652
2,1998,17,0.044348
2,1999,17,0.048702
2,2000,17,0.052839
2,2001,17,0.060991
2,2002,17,0.067252
2,2003,17,0.067783
2,2004,17,0.073374
2,2005,17,0.06242
2,2006,17,0.073005
2,2007,17,0.076935
2,2008,17,0.063165
2,2009,17,0.051784
2,2010,17,0.045971
2,2011,17,0.054606
2,2012,17,0.057288
2,2013,17,0.055222
2,2014,17,0.059008
2,2015,17,0.062571
2,2016,17,0.057178
2,2017,17,0.059821
2,2018,17,0.068141
2,2019,17,0.062896
2,2020,17,0.048484
2,2021,17,0.046943
2,2022,17,0.049019
1,1952,18,3.10000000000032e-05
1,1953,18,0.00010300000000002
1,1954,18,0.000839000000000006
1,1955,18,0.00126200000000001
1,1956,18,0.00107200000000002
1,1957,18,0.000568000000000013
1,1958,18,0.00131600000000001
1,1959,18,0.00151100000000001
1,1960,18,0.00115100000000001
1,1961,18,0.001807
1,1962,18,0.00237600000000002
1,1963,18,0.00246000000000002
1,1964,18,0.00147600000000001
1,1965,18,0.00332300000000002
1,1966,18,0.00392500000000001
1,1967,18,0.003723
1,1968,18,0.005609
1,1969,18,0.00636700000000001
1,1970,18,0.00475100000000001
1,1971,18,0.012298
1,1972,18,0.011859
1,1973,18,0.005331
1,1974,18,0.007414
1,1975,18,0.00452900000000001
1,1976,18,0.007856
1,1977,18,0.00238000000000002
1,1978,18,0.00250500000000001
1,1979,18,0.005716
1,1980,18,0.00708700000000001
1,1981,18,0.010425
1,1982,18,0.00898500000000002
1,1983,18,0.00544800000000001
1,1984,18,0.006742
1,1985,18,0.00639000000000001
1,1986,18,0.00751000000000002
1,1987,18,0.00724
1,1988,18,0.009686
1,1989,18,0.008128
1,1990,18,0.00717500000000001
1,1991,18,0.00631100000000001
1,1992,18,0.00894700000000001
1,1993,18,0.00531900000000002
1,1994,18,0.00653500000000001
1,1995,18,0.00464900000000001
1,1996,18,0.00737700000000002
1,1997,18,0.012394
1,1998,18,0.015491
1,1999,18,0.017666
1,2000,18,0.019269
1,2001,18,0.023826
1,2002,18,0.025452
1,2003,18,0.02979
1,2004,18,0.029875
1,2005,18,0.025404
1,2006,18,0.031352
1,2007,18,0.035842
1,2008,18,0.02541
1,2009,18,0.019519
1,2010,18,0.017539
1,2011,18,0.020891
1,2012,18,0.02294
1,2013,18,0.023697
1,2014,18,0.023771
1,2015,18,0.028173
1,2016,18,0.023698
1,2017,18,0.021214
1,2018,18,0.025314
1,2019,18,0.023574
1,2020,18,0.021101
1,2021,18,0.02047
1,2022,18,0.01908
2,1952,18,0.00015699999999999
2,1953,18,0.000444
2,1954,18,0.002692
2,1955,18,0.002916
2,1956,18,0.002246
2,1957,18,0.00183399999999997
2,1958,18,0.00376200000000002
2,1959,18,0.00374100000000002
2,1960,18,0.00282299999999999
2,1961,18,0.00443499999999999
2,1962,18,0.00560099999999999
2,1963,18,0.00716599999999998
2,1964,18,0.00405799999999998
2,1965,18,0.010622
2,1966,18,0.011455
2,1967,18,0.00889900000000002
2,1968,18,0.015061
2,1969,18,0.01161
2,1970,18,0.010975
2,1971,18,0.019526
2,1972,18,0.019678
2,1973,18,0.015568
2,1974,18,0.019568
2,1975,18,0.011125
2,1976,18,0.01889
2,1977,18,0.00578500000000001
2,1978,18,0.008157
2,1979,18,0.014328
2,1980,18,0.016796
2,1981,18,0.021289
2,1982,18,0.021332
2,1983,18,0.013867
2,1984,18,0.015743
2,1985,18,0.019052
2,1986,18,0.01864
2,1987,18,0.018845
2,1988,18,0.02631
2,1989,18,0.021898
2,1990,18,0.018297
2,1991,18,0.016307
2,1992,18,0.02062
2,1993,18,0.015318
2,1994,18,0.020206
2,1995,18,0.014348
2,1996,18,0.023304
2,1997,18,0.03765
2,1998,18,0.04534
2,1999,18,0.049669
2,2000,18,0.053636
2,2001,18,0.061392
2,2002,18,0.067635
2,2003,18,0.067697
2,2004,18,0.072831
2,2005,18,0.062082
2,2006,18,0.071439
2,2007,18,0.075078
2,2008,18,0.062034
2,2009,18,0.05096
2,2010,18,0.045448
2,2011,18,0.053783
2,2012,18,0.056426
2,2013,18,0.054324
2,2014,18,0.058022
2,2015,18,0.061466
2,2016,18,0.05652
2,2017,18,0.059179
2,2018,18,0.067106
2,2019,18,0.062347
2,2020,18,0.047489
2,2021,18,0.045965
2,2022,18,0.048148
