Area,Sex,Yr,Age,B
2,2,2013,6,2006.25
2,2,2014,6,4282.65
2,2,2015,6,3950.35
2,2,2016,6,3548.3
2,2,2017,6,2523.59
2,2,2018,6,2909.84
2,2,2019,6,2350.01
2,2,2020,6,909.418
2,2,2021,6,1978.36
2,2,2022,6,1104.75
2,2,2023,6,1868.74
1,1,1952,7,3564.52
1,1,1953,7,3570.72
1,1,1954,7,3567.85
1,1,1955,7,3553.88
1,1,1956,7,3545.03
1,1,1957,7,3539.03
1,1,1958,7,3531.15
1,1,1959,7,3517.22
1,1,1960,7,3511.88
1,1,1961,7,3511.48
1,1,1962,7,3504.93
1,1,1963,7,3481.78
1,1,1964,7,3459.61
1,1,1965,7,3452.87
1,1,1966,7,3410.66
1,1,1967,7,3373.21
1,1,1968,7,3358.9
1,1,1969,7,3311.68
1,1,1970,7,3292.18
1,1,1971,7,3277.8
1,1,1972,7,3247.75
1,1,1973,7,3212.54
1,1,1974,7,3189.44
1,1,1975,7,3158.18
1,1,1976,7,3146.84
1,1,1977,7,3131.36
1,1,1978,7,3183.22
1,1,1979,7,3210.17
1,1,1980,7,3214.55
1,1,1981,7,3198.23
1,1,1982,7,3158.99
1,1,1983,7,3103.59
1,1,1984,7,3059.3
1,1,1985,7,3024.12
1,1,1986,7,2992.27
1,1,1987,7,2984.19
1,1,1988,7,2986.16
1,1,1989,7,2970.78
1,1,1990,7,2906.27
1,1,1991,7,3178.72
1,1,1992,7,2889.75
1,1,1993,7,2721.12
1,1,1994,7,2983.37
1,1,1995,7,3245.08
1,1,1996,7,3519.15
1,1,1997,7,5218.45
1,1,1998,7,2875.29
1,1,1999,7,3544.88
1,1,2000,7,3071.42
1,1,2001,7,3204.45
1,1,2002,7,1978.61
1,1,2003,7,1396.4
1,1,2004,7,2339.87
1,1,2005,7,2753.19
1,1,2006,7,1107.39
1,1,2007,7,1662.94
1,1,2008,7,3032.28
1,1,2009,7,1725.62
1,1,2010,7,2288.28
1,1,2011,7,2702.59
1,1,2012,7,3045.11
1,1,2013,7,3975.38
1,1,2014,7,1828.24
1,1,2015,7,3917.37
1,1,2016,7,3687.6
1,1,2017,7,3416.24
1,1,2018,7,2432.55
1,1,2019,7,2794.76
1,1,2020,7,2286.14
1,1,2021,7,883.203
1,1,2022,7,1911.09
1,1,2023,7,1053.39
1,2,1952,7,2464.56
1,2,1953,7,2467.33
1,2,1954,7,2465.01
1,2,1955,7,2454.07
1,2,1956,7,2448.41
1,2,1957,7,2444.6
1,2,1958,7,2438.55
1,2,1959,7,2427.73
1,2,1960,7,2423.63
1,2,1961,7,2423.67
1,2,1962,7,2418.71
1,2,1963,7,2401.48
1,2,1964,7,2385.06
1,2,1965,7,2381.69
1,2,1966,7,2350.38
1,2,1967,7,2323.32
1,2,1968,7,2314.08
1,2,1969,7,2279.19
1,2,1970,7,2267.43
1,2,1971,7,2255.45
1,2,1972,7,2232.27
1,2,1973,7,2209.17
1,2,1974,7,2191.19
1,2,1975,7,2170.03
1,2,1976,7,2164.33
1,2,1977,7,2149.67
1,2,1978,7,2187.94
1,2,1979,7,2206.56
1,2,1980,7,2207.33
1,2,1981,7,2195.65
1,2,1982,7,2165.9
1,2,1983,7,2131.23
1,2,1984,7,2102.66
1,2,1985,7,2076.54
1,2,1986,7,2051.62
1,2,1987,7,2046.46
1,2,1988,7,2049.15
1,2,1989,7,2039.19
1,2,1990,7,1994.18
1,2,1991,7,2180.1
1,2,1992,7,1983.97
1,2,1993,7,1867.63
1,2,1994,7,2046.21
1,2,1995,7,2226.04
1,2,1996,7,2416.74
1,2,1997,7,3579.54
1,2,1998,7,1967.2
1,2,1999,7,2424.05
1,2,2000,7,2097.27
1,2,2001,7,2187.89
1,2,2002,7,1347.4
1,2,2003,7,948.052
1,2,2004,7,1586.74
1,2,2005,7,1865.47
1,2,2006,7,750.106
1,2,2007,7,1127.54
1,2,2008,7,2054.45
1,2,2009,7,1169.36
1,2,2010,7,1550.12
1,2,2011,7,1830.79
1,2,2012,7,2058.45
1,2,2013,7,2689.66
1,2,2014,7,1239.26
1,2,2015,7,2659.26
1,2,2016,7,2504.48
1,2,2017,7,2318.04
1,2,2018,7,1649.1
1,2,2019,7,1893.03
1,2,2020,7,1547.06
1,2,2021,7,599.451
1,2,2022,7,1298.43
1,2,2023,7,714.206
2,1,1952,7,5273.15
2,1,1953,7,5283.71
2,1,1954,7,5283.57
2,1,1955,7,5278.1
2,1,1956,7,5257.35
2,1,1957,7,5238.06
2,1,1958,7,5229.11
2,1,1959,7,5215.3
2,1,1960,7,5198.79
2,1,1961,7,5195.58
2,1,1962,7,5180.87
2,1,1963,7,5179.6
2,1,1964,7,5172.56
2,1,1965,7,5181.33
2,1,1966,7,5183.4
2,1,1967,7,5169.24
2,1,1968,7,5150.66
2,1,1969,7,5141.74
2,1,1970,7,5119.58
2,1,1971,7,5117.88
2,1,1972,7,5089.84
2,1,1973,7,5071.46
2,1,1974,7,5088.69
2,1,1975,7,5089.81
2,1,1976,7,5053.25
2,1,1977,7,5022.49
2,1,1978,7,5014.89
2,1,1979,7,5010.44
2,1,1980,7,4969.76
2,1,1981,7,4930.57
2,1,1982,7,4863.98
2,1,1983,7,4803.83
2,1,1984,7,4763.38
2,1,1985,7,4732.73
2,1,1986,7,4722.1
2,1,1987,7,4690.45
2,1,1988,7,4670.55
2,1,1989,7,4631.3
2,1,1990,7,4556.07
2,1,1991,7,4967.43
2,1,1992,7,4509.7
2,1,1993,7,4262.12
2,1,1994,7,4671.2
2,1,1995,7,5063.28
2,1,1996,7,5466.31
2,1,1997,7,8162.49
2,1,1998,7,4638.34
2,1,1999,7,5871.4
2,1,2000,7,5217.98
2,1,2001,7,5529.36
2,1,2002,7,3391.32
2,1,2003,7,2350.55
2,1,2004,7,3770.05
2,1,2005,7,4194.42
2,1,2006,7,1617.21
2,1,2007,7,2231.43
2,1,2008,7,3723.96
2,1,2009,7,2032.01
2,1,2010,7,2673.22
2,1,2011,7,3206.95
2,1,2012,7,3681.73
2,1,2013,7,4898.61
2,1,2014,7,2258.53
2,1,2015,7,4776.23
2,1,2016,7,4363.37
2,1,2017,7,4011.14
2,1,2018,7,2857.4
2,1,2019,7,3230.91
2,1,2020,7,2675.53
2,1,2021,7,1034.6
2,1,2022,7,2250.67
2,1,2023,7,1261.88
2,2,1952,7,3645.94
2,2,1953,7,3651.33
2,2,1954,7,3651.21
2,2,1955,7,3647.18
2,2,1956,7,3631.78
2,2,1957,7,3618.38
2,2,1958,7,3612.08
2,2,1959,7,3601.68
2,2,1960,7,3588.31
2,2,1961,7,3586.16
2,2,1962,7,3576.14
2,2,1963,7,3575.73
2,2,1964,7,3568.14
2,2,1965,7,3574.84
2,2,1966,7,3576.67
2,2,1967,7,3566.71
2,2,1968,7,3554
2,2,1969,7,3548.96
2,2,1970,7,3536.78
2,2,1971,7,3534.18
2,2,1972,7,3519.37
2,2,1973,7,3507.9
2,2,1974,7,3514.34
2,2,1975,7,3512.39
2,2,1976,7,3484.33
2,2,1977,7,3461.48
2,2,1978,7,3456.35
2,2,1979,7,3453.36
2,2,1980,7,3423.8
2,2,1981,7,3396.14
2,2,1982,7,3351.93
2,2,1983,7,3312.27
2,2,1984,7,3282.76
2,2,1985,7,3259.28
2,2,1986,7,3246.54
2,2,1987,7,3224.19
2,2,1988,7,3212.19
2,2,1989,7,3182.38
2,2,1990,7,3129.18
2,2,1991,7,3409.97
2,2,1992,7,3097.66
2,2,1993,7,2927.64
2,2,1994,7,3206.54
2,2,1995,7,3473.31
2,2,1996,7,3751.38
2,2,1997,7,5602.62
2,2,1998,7,3184.49
2,2,1999,7,4022.6
2,2,2000,7,3567.62
2,2,2001,7,3773.51
2,2,2002,7,2309.05
2,2,2003,7,1594.14
2,2,2004,7,2552.35
2,2,2005,7,2824.05
2,2,2006,7,1089.4
2,2,2007,7,1497.18
2,2,2008,7,2493.83
2,2,2009,7,1355.43
2,2,2010,7,1777.48
2,2,2011,7,2134.45
2,2,2012,7,2435.45
2,2,2013,7,3246.29
2,2,2014,7,1502.7
2,2,2015,7,3172.07
2,2,2016,7,2892.16
2,2,2017,7,2652.51
2,2,2018,7,1885.66
2,2,2019,7,2123.5
2,2,2020,7,1761.39
2,2,2021,7,685.957
2,2,2022,7,1499.54
2,2,2023,7,839.027
1,1,1952,8,3393.42
1,1,1953,8,3398.04
1,1,1954,8,3395.78
1,1,1955,8,3384.32
1,1,1956,8,3376.3
1,1,1957,8,3370.14
1,1,1958,8,3362.09
1,1,1959,8,3348.15
1,1,1960,8,3338.75
1,1,1961,8,3334.5
1,1,1962,8,3331.18
1,1,1963,8,3312.08
1,1,1964,8,3288.61
1,1,1965,8,3278.2
1,1,1966,8,3242.68
1,1,1967,8,3207.01
1,1,1968,8,3187.2
1,1,1969,8,3140.74
1,1,1970,8,3120.98
1,1,1971,8,3100.6
1,1,1972,8,3061.89
1,1,1973,8,3031.87
1,1,1974,8,3006.56
1,1,1975,8,2973.25
1,1,1976,8,2984.64
1,1,1977,8,2945.77
1,1,1978,8,2980.78
1,1,1979,8,3010.32
1,1,1980,8,3020.46
1,1,1981,8,3012.4
1,1,1982,8,2988.13
1,1,1983,8,2944.84
1,1,1984,8,2916.57
1,1,1985,8,2870.08
1,1,1986,8,2823.97
1,1,1987,8,2806.38
1,1,1988,8,2795.7
1,1,1989,8,2776.17
1,1,1990,8,2764.04
1,1,1991,8,2722.12
1,1,1992,8,2980.12
1,1,1993,8,2694.83
1,1,1994,8,2551.75
1,1,1995,8,2788.29
1,1,1996,8,3050.75
1,1,1997,8,3266.26
1,1,1998,8,4733.96
1,1,1999,8,2600.43
1,1,2000,8,3198.6
1,1,2001,8,2772.87
1,1,2002,8,2896.89
1,1,2003,8,1778.61
1,1,2004,8,1264.42
1,1,2005,8,2120.41
1,1,2006,8,2500.42
1,1,2007,8,1017.71
1,1,2008,8,1521.86
1,1,2009,8,2760.63
1,1,2010,8,1572.1
1,1,2011,8,2082.86
1,1,2012,8,2456.7
1,1,2013,8,2765.42
1,1,2014,8,3622.72
1,1,2015,8,1663.07
1,1,2016,8,3562.61
1,1,2017,8,3339.37
1,1,2018,8,3079.09
1,1,2019,8,2189.6
1,1,2020,8,2505.36
1,1,2021,8,2085.94
1,1,2022,8,806.134
1,1,2023,8,1738.02
1,2,1952,8,2106.06
1,2,1953,8,2107.46
1,2,1954,8,2105.58
1,2,1955,8,2096.48
1,2,1956,8,2091.72
1,2,1957,8,2088.46
1,2,1958,8,2083.06
1,2,1959,8,2073
1,2,1960,8,2067.09
1,2,1961,8,2064.18
1,2,1962,8,2061.25
1,2,1963,8,2047.97
1,2,1964,8,2031.97
1,2,1965,8,2026.22
1,2,1966,8,2000.68
1,2,1967,8,1977.11
1,2,1968,8,1966.27
1,2,1969,8,1933.39
1,2,1970,8,1922.75
1,2,1971,8,1911
1,2,1972,8,1882.06
1,2,1973,8,1862.85
1,2,1974,8,1847.48
1,2,1975,8,1823.75
1,2,1976,8,1836.1
1,2,1977,8,1809.57
1,2,1978,8,1834.55
1,2,1979,8,1852.69
1,2,1980,8,1856.49
1,2,1981,8,1847.8
1,2,1982,8,1830.84
1,2,1983,8,1802.57
1,2,1984,8,1791.6
1,2,1985,8,1762.76
1,2,1986,8,1731.11
1,2,1987,8,1719.98
1,2,1988,8,1713.77
1,2,1989,8,1700.19
1,2,1990,8,1693.84
1,2,1991,8,1669.41
1,2,1992,8,1827.84
1,2,1993,8,1653.32
1,2,1994,8,1566.27
1,2,1995,8,1708.68
1,2,1996,8,1872.01
1,2,1997,8,2000.93
1,2,1998,8,2883.52
1,2,1999,8,1578.94
1,2,2000,8,1938.08
1,2,2001,8,1677.75
1,2,2002,8,1751.38
1,2,2003,8,1072.04
1,2,2004,8,760.928
1,2,2005,8,1275.8
1,2,2006,8,1504.18
1,2,2007,8,614.211
1,2,2008,8,919.497
1,2,2009,8,1665.31
1,2,2010,8,948.148
1,2,2011,8,1255.05
1,2,2012,8,1477.27
1,2,2013,8,1660.38
1,2,2014,8,2178.58
1,2,2015,8,1002.81
1,2,2016,8,2151.32
1,2,2017,8,2017.13
1,2,2018,8,1855.29
1,2,2019,8,1316.81
1,2,2020,8,1505.13
1,2,2021,8,1258.02
1,2,2022,8,487.651
1,2,2023,8,1050.79
2,1,1952,8,4698.07
2,1,1953,8,4705.44
2,1,1954,8,4705.34
2,1,1955,8,4700.74
2,1,1956,8,4683.45
2,1,1957,8,4666.95
2,1,1958,8,4658.83
2,1,1959,8,4644.5
2,1,1960,8,4624.7
2,1,1961,8,4616.96
2,1,1962,8,4604.56
2,1,1963,8,4603.81
2,1,1964,8,4594.12
2,1,1965,8,4597.86
2,1,1966,8,4601.44
2,1,1967,8,4590.73
2,1,1968,8,4573.78
2,1,1969,8,4562.74
2,1,1970,8,4539.6
2,1,1971,8,4533.48
2,1,1972,8,4493.93
2,1,1973,8,4472.64
2,1,1974,8,4490.16
2,1,1975,8,4494.01
2,1,1976,8,4496.91
2,1,1977,8,4447.08
2,1,1978,8,4443.38
2,1,1979,8,4448.03
2,1,1980,8,4414.09
2,1,1981,8,4375.77
2,1,1982,8,4314.71
2,1,1983,8,4268.74
2,1,1984,8,4238.75
2,1,1985,8,4198.41
2,1,1986,8,4172.01
2,1,1987,8,4142.47
2,1,1988,8,4118.5
2,1,1989,8,4079.25
2,1,1990,8,4074.74
2,1,1991,8,4006.51
2,1,1992,8,4378.01
2,1,1993,8,3964.81
2,1,1994,8,3764.16
2,1,1995,8,4104.33
2,1,1996,8,4466.67
2,1,1997,8,4812.26
2,1,1998,8,7181.74
2,1,1999,8,4042.74
2,1,2000,8,5095.4
2,1,2001,8,4494.95
2,1,2002,8,4692.53
2,1,2003,8,2864.84
2,1,2004,8,1962.05
2,1,2005,8,3110.95
2,1,2006,8,3506.8
2,1,2007,8,1304.45
2,1,2008,8,1777.19
2,1,2009,8,3059.5
2,1,2010,8,1705.64
2,1,2011,8,2269.76
2,1,2012,8,2683.29
2,1,2013,8,3063.4
2,1,2014,8,4073.59
2,1,2015,8,1866.77
2,1,2016,8,3903.53
2,1,2017,8,3633.75
2,1,2018,8,3350.27
2,1,2019,8,2341.36
2,1,2020,8,2695.78
2,1,2021,8,2233.13
2,1,2022,8,866.954
2,1,2023,8,1893.71
2,2,1952,8,2915.77
2,2,1953,8,2918.67
2,2,1954,8,2918.57
2,2,1955,8,2915.39
2,2,1956,8,2903.34
2,2,1957,8,2892.76
2,2,1958,8,2887.65
2,2,1959,8,2878.35
2,2,1960,8,2864.67
2,2,1961,8,2859.34
2,2,1962,8,2850.83
2,2,1963,8,2851.65
2,2,1964,8,2843.83
2,2,1965,8,2845.75
2,2,1966,8,2848.02
2,2,1967,8,2841.21
2,2,1968,8,2830.88
2,2,1969,8,2825.65
2,2,1970,8,2814.53
2,2,1971,8,2811.53
2,2,1972,8,2792.88
2,2,1973,8,2781.26
2,2,1974,8,2786.65
2,2,1975,8,2784.54
2,2,1976,8,2783.01
2,2,1977,8,2749.96
2,2,1978,8,2746.24
2,2,1979,8,2748.88
2,2,1980,8,2726.99
2,2,1981,8,2703.12
2,2,1982,8,2666.46
2,2,1983,8,2638.05
2,2,1984,8,2620.95
2,2,1985,8,2595.32
2,2,1986,8,2573.25
2,2,1987,8,2551.95
2,2,1988,8,2536.06
2,2,1989,8,2508.5
2,2,1990,8,2506.3
2,2,1991,8,2463.61
2,2,1992,8,2692.66
2,2,1993,8,2440.27
2,2,1994,8,2315.07
2,2,1995,8,2519.18
2,2,1996,8,2742.65
2,2,1997,8,2954.49
2,2,1998,8,4410.99
2,2,1999,8,2476.93
2,2,2000,8,3112.2
2,2,2001,8,2735.13
2,2,2002,8,2844.97
2,2,2003,8,1727.68
2,2,2004,8,1182.07
2,2,2005,8,1860.8
2,2,2006,8,2097.1
2,2,2007,8,776.384
2,2,2008,8,1055.64
2,2,2009,8,1808.65
2,2,2010,8,1004.8
2,2,2011,8,1339.36
2,2,2012,8,1577.83
2,2,2013,8,1790.31
2,2,2014,8,2386.24
2,2,2015,8,1093.07
2,2,2016,8,2280.63
2,2,2017,8,2122.28
2,2,2018,8,1946.9
2,2,2019,8,1352.91
2,2,2020,8,1562.56
2,2,2021,8,1303.15
2,2,2022,8,509.845
2,2,2023,8,1117.16
1,1,1952,9,3144.94
1,1,1953,9,3148.31
1,1,1954,9,3146.61
1,1,1955,9,3137.7
1,1,1956,9,3131.08
1,1,1957,9,3125.45
1,1,1958,9,3117.98
1,1,1959,9,3105.48
1,1,1960,9,3095.52
1,1,1961,9,3087.48
1,1,1962,9,3081.39
1,1,1963,9,3067.6
1,1,1964,9,3048.87
1,1,1965,9,3035.57
1,1,1966,9,3003.26
1,1,1967,9,2973.93
1,1,1968,9,2953.41
1,1,1969,9,2909.65
1,1,1970,9,2886.47
1,1,1971,9,2866.77
1,1,1972,9,2828.21
1,1,1973,9,2790.86
1,1,1974,9,2770.18
1,1,1975,9,2738.03
1,1,1976,9,2740.15
1,1,1977,9,2728.49
1,1,1978,9,2732.39
1,1,1979,9,2750.01
1,1,1980,9,2765.37
1,1,1981,9,2764.75
1,1,1982,9,2749.77
1,1,1983,9,2721.33
1,1,1984,9,2700.15
1,1,1985,9,2670.01
1,1,1986,9,2617.45
1,1,1987,9,2585.1
1,1,1988,9,2566.88
1,1,1989,9,2540.77
1,1,1990,9,2524.33
1,1,1991,9,2527.43
1,1,1992,9,2491.49
1,1,1993,9,2714.74
1,1,1994,9,2466.52
1,1,1995,9,2329.68
1,1,1996,9,2558.7
1,1,1997,9,2768.77
1,1,1998,9,2906.27
1,1,1999,9,4201
1,1,2000,9,2303.15
1,1,2001,9,2834.45
1,1,2002,9,2460.74
1,1,2003,9,2559.26
1,1,2004,9,1582.56
1,1,2005,9,1125.98
1,1,2006,9,1891.12
1,1,2007,9,2251.57
1,1,2008,9,912.297
1,1,2009,9,1357.46
1,1,2010,9,2462.53
1,1,2011,9,1400.36
1,1,2012,9,1852.72
1,1,2013,9,2181.5
1,1,2014,9,2462.25
1,1,2015,9,3222.14
1,1,2016,9,1479.42
1,1,2017,9,3157.57
1,1,2018,9,2948.5
1,1,2019,9,2716.03
1,1,2020,9,1924.27
1,1,2021,9,2234.2
1,1,2022,9,1860.07
1,1,2023,9,716.874
1,2,1952,9,1762.98
1,2,1953,9,1763.62
1,2,1954,9,1762.11
1,2,1955,9,1754.67
1,2,1956,9,1750.78
1,2,1957,9,1748.13
1,2,1958,9,1743.68
1,2,1959,9,1735.11
1,2,1960,9,1729.41
1,2,1961,9,1724.98
1,2,1962,9,1720.25
1,2,1963,9,1710.14
1,2,1964,9,1697.87
1,2,1965,9,1691.32
1,2,1966,9,1667.77
1,2,1967,9,1648.93
1,2,1968,9,1639.36
1,2,1969,9,1609.79
1,2,1970,9,1598.21
1,2,1971,9,1587.85
1,2,1972,9,1562.69
1,2,1973,9,1539.17
1,2,1974,9,1526.73
1,2,1975,9,1506.81
1,2,1976,9,1512.29
1,2,1977,9,1504.46
1,2,1978,9,1513.57
1,2,1979,9,1523.07
1,2,1980,9,1528.58
1,2,1981,9,1524.02
1,2,1982,9,1511.08
1,2,1983,9,1493.61
1,2,1984,9,1485.24
1,2,1985,9,1471.78
1,2,1986,9,1440.09
1,2,1987,9,1422.19
1,2,1988,9,1411.66
1,2,1989,9,1394.01
1,2,1990,9,1384.6
1,2,1991,9,1389.9
1,2,1992,9,1371.9
1,2,1993,9,1493.02
1,2,1994,9,1358.91
1,2,1995,9,1282.07
1,2,1996,9,1408.65
1,2,1997,9,1519.43
1,2,1998,9,1580.24
1,2,1999,9,2269
1,2,2000,9,1237.73
1,2,2001,9,1519.93
1,2,2002,9,1316.83
1,2,2003,9,1366.49
1,2,2004,9,844.602
1,2,2005,9,600.834
1,2,2006,9,1010.22
1,2,2007,9,1209.25
1,2,2008,9,491.665
1,2,2009,9,731.567
1,2,2010,9,1325
1,2,2011,9,752.903
1,2,2012,9,993.123
1,2,2013,9,1167.55
1,2,2014,9,1316.87
1,2,2015,9,1726.75
1,2,2016,9,795.136
1,2,2017,9,1698.51
1,2,2018,9,1582.93
1,2,2019,9,1452.8
1,2,2020,9,1026.51
1,2,2021,9,1199.33
1,2,2022,9,1002.47
1,2,2023,9,386.619
2,1,1952,9,4096.94
2,1,1953,9,4102.01
2,1,1954,9,4101.94
2,1,1955,9,4098.17
2,1,1956,9,4084.1
2,1,1957,9,4070.47
2,1,1958,9,4063.81
2,1,1959,9,4051.43
2,1,1960,9,4032.98
2,1,1961,9,4021.1
2,1,1962,9,4006.61
2,1,1963,9,4005.67
2,1,1964,9,3998.9
2,1,1965,9,3998.18
2,1,1966,9,3998
2,1,1967,9,3990.61
2,1,1968,9,3977.11
2,1,1969,9,3966.1
2,1,1970,9,3941.79
2,1,1971,9,3934.51
2,1,1972,9,3891.63
2,1,1973,9,3861.72
2,1,1974,9,3876.81
2,1,1975,9,3882.03
2,1,1976,9,3887.16
2,1,1977,9,3874.5
2,1,1978,9,3851.74
2,1,1979,9,3858.25
2,1,1980,9,3836.78
2,1,1981,9,3804.86
2,1,1982,9,3748.09
2,1,1983,9,3707.93
2,1,1984,9,3688.18
2,1,1985,9,3657.89
2,1,1986,9,3625.72
2,1,1987,9,3585.07
2,1,1988,9,3563.08
2,1,1989,9,3525.92
2,1,1990,9,3516.44
2,1,1991,9,3510.59
2,1,1992,9,3458.39
2,1,1993,9,3769.18
2,1,1994,9,3430.33
2,1,1995,9,3241.66
2,1,1996,9,3547.09
2,1,1997,9,3853.47
2,1,1998,9,4148.98
2,1,1999,9,6139.86
2,1,2000,9,3442.87
2,1,2001,9,4310.93
2,1,2002,9,3749.43
2,1,2003,9,3898.54
2,1,2004,9,2349.19
2,1,2005,9,1593.89
2,1,2006,9,2556.41
2,1,2007,9,2787.34
2,1,2008,9,1023.68
2,1,2009,9,1439.54
2,1,2010,9,2530.66
2,1,2011,9,1425.32
2,1,2012,9,1872.61
2,1,2013,9,2202.64
2,1,2014,9,2512.08
2,1,2015,9,3324.6
2,1,2016,9,1506.07
2,1,2017,9,3206.3
2,1,2018,9,2996.95
2,1,2019,9,2715.17
2,1,2020,9,1926.98
2,1,2021,9,2216.59
2,1,2022,9,1843.17
2,1,2023,9,718.691
2,2,1952,9,2296.65
2,2,1953,9,2298.2
2,2,1954,9,2298.13
2,2,1955,9,2295.65
2,2,1956,9,2286.32
2,2,1957,9,2278.12
2,2,1958,9,2274.23
2,2,1959,9,2266.86
2,2,1960,9,2255.42
2,2,1961,9,2248.73
2,2,1962,9,2239.29
2,2,1963,9,2239.45
2,2,1964,9,2234.45
2,2,1965,9,2234.35
2,2,1966,9,2233.46
2,2,1967,9,2228.77
2,2,1968,9,2221.44
2,2,1969,9,2216.97
2,2,1970,9,2206.94
2,2,1971,9,2203.65
2,2,1972,9,2187.49
2,2,1973,9,2173.12
2,2,1974,9,2176.1
2,2,1975,9,2174.66
2,2,1976,9,2173.05
2,2,1977,9,2163.44
2,2,1978,9,2148.89
2,2,1979,9,2151.15
2,2,1980,9,2137.99
2,2,1981,9,2120.53
2,2,1982,9,2090.18
2,2,1983,9,2067.12
2,2,1984,9,2056.12
2,2,1985,9,2041.15
2,2,1986,9,2018.83
2,2,1987,9,1992.64
2,2,1988,9,1977.43
2,2,1989,9,1951.49
2,2,1990,9,1946.4
2,2,1991,9,1944.02
2,2,1992,9,1916.39
2,2,1993,9,2089.53
2,2,1994,9,1901.19
2,2,1995,9,1792.24
2,2,1996,9,1959.83
2,2,1997,9,2128.35
2,2,1998,9,2291.8
2,2,1999,9,3381.25
2,2,2000,9,1888.94
2,2,2001,9,2352.73
2,2,2002,9,2033.69
2,2,2003,9,2099.96
2,2,2004,9,1263.14
2,2,2005,9,850.304
2,2,2006,9,1362.39
2,2,2007,9,1474.52
2,2,2008,9,540.093
2,2,2009,9,756.017
2,2,2010,9,1324.42
2,2,2011,9,747.615
2,2,2012,9,978.485
2,2,2013,9,1146.75
2,2,2014,9,1301.26
2,2,2015,9,1717
2,2,2016,9,777.209
2,2,2017,9,1654.41
2,2,2018,9,1540.59
2,2,2019,9,1382.41
2,2,2020,9,984.183
2,2,2021,9,1142.14
2,2,2022,9,956.931
2,2,2023,9,375.356
1,1,1952,10,2854.74
1,1,1953,10,2857.15
1,1,1954,10,2855.88
1,1,1955,10,2849.14
1,1,1956,10,2844.02
1,1,1957,10,2839.39
1,1,1958,10,2832.96
1,1,1959,10,2822.35
1,1,1960,10,2813.23
1,1,1961,10,2804.7
1,1,1962,10,2795.81
1,1,1963,10,2781.73
1,1,1964,10,2768.47
1,1,1965,10,2757.87
1,1,1966,10,2728.69
1,1,1967,10,2702.21
1,1,1968,10,2685.03
1,1,1969,10,2647.28
1,1,1970,10,2622.8
1,1,1971,10,2600.9
1,1,1972,10,2567.72
1,1,1973,10,2531.09
1,1,1974,10,2503.76
1,1,1975,10,2478.12
1,1,1976,10,2474.61
1,1,1977,10,2460.19
1,1,1978,10,2479.89
1,1,1979,10,2472.78
1,1,1980,10,2480.26
1,1,1981,10,2486.36
1,1,1982,10,2479.57
1,1,1983,10,2460.7
1,1,1984,10,2448.65
1,1,1985,10,2426.38
1,1,1986,10,2391.27
1,1,1987,10,2351.79
1,1,1988,10,2321.3
1,1,1989,10,2292.87
1,1,1990,10,2270.34
1,1,1991,10,2266.44
1,1,1992,10,2271.17
1,1,1993,10,2229.82
1,1,1994,10,2439.37
1,1,1995,10,2211.92
1,1,1996,10,2098.59
1,1,1997,10,2283.63
1,1,1998,10,2429.41
1,1,1999,10,2543.87
1,1,2000,10,3671.02
1,1,2001,10,2013.69
1,1,2002,10,2481.36
1,1,2003,10,2146.61
1,1,2004,10,2247.09
1,1,2005,10,1391.2
1,1,2006,10,991.259
1,1,2007,10,1677.69
1,1,2008,10,1988.61
1,1,2009,10,801.814
1,1,2010,10,1192.65
1,1,2011,10,2159.65
1,1,2012,10,1225.96
1,1,2013,10,1618.86
1,1,2014,10,1909.16
1,1,2015,10,2152.58
1,1,2016,10,2818.39
1,1,2017,10,1290.35
1,1,2018,10,2746.27
1,1,2019,10,2562.69
1,1,2020,10,2353.19
1,1,2021,10,1687.29
1,1,2022,10,1958.34
1,1,2023,10,1626.83
1,2,1952,10,1454.15
1,2,1953,10,1454.38
1,2,1954,10,1453.18
1,2,1955,10,1447.15
1,2,1956,10,1444
1,2,1957,10,1441.9
1,2,1958,10,1438.34
1,2,1959,10,1431.35
1,2,1960,10,1426.48
1,2,1961,10,1422.22
1,2,1962,10,1416.78
1,2,1963,10,1406.6
1,2,1964,10,1397.21
1,2,1965,10,1392.61
1,2,1966,10,1371.92
1,2,1967,10,1354.57
1,2,1968,10,1347.25
1,2,1969,10,1322.66
1,2,1970,10,1311.36
1,2,1971,10,1300.7
1,2,1972,10,1279.7
1,2,1973,10,1259.41
1,2,1974,10,1243.38
1,2,1975,10,1227.22
1,2,1976,10,1231.33
1,2,1977,10,1221.49
1,2,1978,10,1240.2
1,2,1979,10,1238.71
1,2,1980,10,1239.18
1,2,1981,10,1237.53
1,2,1982,10,1229.19
1,2,1983,10,1215.59
1,2,1984,10,1213.09
1,2,1985,10,1202.78
1,2,1986,10,1184.98
1,2,1987,10,1165.98
1,2,1988,10,1150.4
1,2,1989,10,1131.98
1,2,1990,10,1119.27
1,2,1991,10,1120.19
1,2,1992,10,1125.94
1,2,1993,10,1104.7
1,2,1994,10,1209.76
1,2,1995,10,1096.5
1,2,1996,10,1041.97
1,2,1997,10,1127.34
1,2,1998,10,1183.21
1,2,1999,10,1225.93
1,2,2000,10,1753.87
1,2,2001,10,957.153
1,2,2002,10,1176.3
1,2,2003,10,1013.15
1,2,2004,10,1061.94
1,2,2005,10,658.231
1,2,2006,10,469.855
1,2,2007,10,801.909
